uid,street,house,current_zone,snap_m,true_shortest_unconstrained_km,best_entry_id,best_entry_road,best_via_entry_km,via_entry_minus_free_km,entries_evaluated,all_entry_km_json,owner_review_required,osrm_current_route_km,current_minus_true_shortest_km,overstated_gt_10pct
w352317980,улица Мира,18,3,59.3,4.9699,Про-035,переулок Куйбышева,4.9699,0.0,21,"{""Про-028"": 5.3155, ""Про-029"": 7.5369, ""Про-030"": 6.5327, ""Про-031"": 5.3155, ""Про-032"": 9.4336, ""Про-033"": 6.0296, ""Про-034"": 5.4875, ""Про-035"": 4.9699, ""Про-036"": 5.2592, ""Про-037"": 8.4895, ""Про-038"": 7.1004, ""Про-039"": 8.1271, ""Про-040"": 7.6468, ""Про-041"": 8.4537, ""Про-042"": 9.14, ""Про-043"": 8.766, ""Про-044"": 8.5462, ""Про-045"": 8.3672, ""Про-046"": 8.6517, ""Про-047"": 13.6886, ""Про-048"": 11.4466}",True,5.0795,0.1096,False
w352317984,улица Мира,19,3,24.1,4.9699,Про-035,переулок Куйбышева,4.9699,0.0,21,"{""Про-028"": 5.3155, ""Про-029"": 7.5369, ""Про-030"": 6.5327, ""Про-031"": 5.3155, ""Про-032"": 9.4336, ""Про-033"": 6.0296, ""Про-034"": 5.4875, ""Про-035"": 4.9699, ""Про-036"": 5.2592, ""Про-037"": 8.4895, ""Про-038"": 7.1004, ""Про-039"": 8.1271, ""Про-040"": 7.6468, ""Про-041"": 8.4537, ""Про-042"": 9.14, ""Про-043"": 8.766, ""Про-044"": 8.5462, ""Про-045"": 8.3672, ""Про-046"": 8.6517, ""Про-047"": 13.6886, ""Про-048"": 11.4466}",True,5.1201,0.1502,False
w352317982,улица Мира,20,3,39.7,4.9699,Про-035,переулок Куйбышева,4.9699,0.0,21,"{""Про-028"": 5.3155, ""Про-029"": 7.5369, ""Про-030"": 6.5327, ""Про-031"": 5.3155, ""Про-032"": 9.4336, ""Про-033"": 6.0296, ""Про-034"": 5.4875, ""Про-035"": 4.9699, ""Про-036"": 5.2592, ""Про-037"": 8.4895, ""Про-038"": 7.1004, ""Про-039"": 8.1271, ""Про-040"": 7.6468, ""Про-041"": 8.4537, ""Про-042"": 9.14, ""Про-043"": 8.766, ""Про-044"": 8.5462, ""Про-045"": 8.3672, ""Про-046"": 8.6517, ""Про-047"": 13.6886, ""Про-048"": 11.4466}",True,5.1012,0.1313,False
w352318381,улица Мира,21,3,18.5,4.9699,Про-035,переулок Куйбышева,4.9699,0.0,21,"{""Про-028"": 5.3155, ""Про-029"": 7.5369, ""Про-030"": 6.5327, ""Про-031"": 5.3155, ""Про-032"": 9.4336, ""Про-033"": 6.0296, ""Про-034"": 5.4875, ""Про-035"": 4.9699, ""Про-036"": 5.2592, ""Про-037"": 8.4895, ""Про-038"": 7.1004, ""Про-039"": 8.1271, ""Про-040"": 7.6468, ""Про-041"": 8.4537, ""Про-042"": 9.14, ""Про-043"": 8.766, ""Про-044"": 8.5462, ""Про-045"": 8.3672, ""Про-046"": 8.6517, ""Про-047"": 13.6886, ""Про-048"": 11.4466}",True,5.1426,0.1727,False
w352317983,улица Мира,22,3,25.7,4.9699,Про-035,переулок Куйбышева,4.9699,0.0,21,"{""Про-028"": 5.3155, ""Про-029"": 7.5369, ""Про-030"": 6.5327, ""Про-031"": 5.3155, ""Про-032"": 9.4336, ""Про-033"": 6.0296, ""Про-034"": 5.4875, ""Про-035"": 4.9699, ""Про-036"": 5.2592, ""Про-037"": 8.4895, ""Про-038"": 7.1004, ""Про-039"": 8.1271, ""Про-040"": 7.6468, ""Про-041"": 8.4537, ""Про-042"": 9.14, ""Про-043"": 8.766, ""Про-044"": 8.5462, ""Про-045"": 8.3672, ""Про-046"": 8.6517, ""Про-047"": 13.6886, ""Про-048"": 11.4466}",True,5.1212,0.1513,False
w352318377,улица Мира,23,3,31.1,4.9699,Про-035,переулок Куйбышева,4.9699,0.0,21,"{""Про-028"": 5.3155, ""Про-029"": 7.5369, ""Про-030"": 6.5327, ""Про-031"": 5.3155, ""Про-032"": 9.4336, ""Про-033"": 6.0296, ""Про-034"": 5.4875, ""Про-035"": 4.9699, ""Про-036"": 5.2592, ""Про-037"": 8.4895, ""Про-038"": 7.1004, ""Про-039"": 8.1271, ""Про-040"": 7.6468, ""Про-041"": 8.4537, ""Про-042"": 9.14, ""Про-043"": 8.766, ""Про-044"": 8.5462, ""Про-045"": 8.3672, ""Про-046"": 8.6517, ""Про-047"": 13.6886, ""Про-048"": 11.4466}",True,5.1608,0.1909,False
w352316542,улица Мира,24,3,27.8,4.9699,Про-035,переулок Куйбышева,4.9699,0.0,21,"{""Про-028"": 5.3155, ""Про-029"": 7.5369, ""Про-030"": 6.5327, ""Про-031"": 5.3155, ""Про-032"": 9.4336, ""Про-033"": 6.0296, ""Про-034"": 5.4875, ""Про-035"": 4.9699, ""Про-036"": 5.2592, ""Про-037"": 8.4895, ""Про-038"": 7.1004, ""Про-039"": 8.1271, ""Про-040"": 7.6468, ""Про-041"": 8.4537, ""Про-042"": 9.14, ""Про-043"": 8.766, ""Про-044"": 8.5462, ""Про-045"": 8.3672, ""Про-046"": 8.6517, ""Про-047"": 13.6886, ""Про-048"": 11.4466}",True,5.1435,0.1736,False
w352318380,улица Мира,25,4,55.8,4.9699,Про-035,переулок Куйбышева,4.9699,0.0,21,"{""Про-028"": 5.3155, ""Про-029"": 7.5369, ""Про-030"": 6.5327, ""Про-031"": 5.3155, ""Про-032"": 9.4336, ""Про-033"": 6.0296, ""Про-034"": 5.4875, ""Про-035"": 4.9699, ""Про-036"": 5.2592, ""Про-037"": 8.4895, ""Про-038"": 7.1004, ""Про-039"": 8.1271, ""Про-040"": 7.6468, ""Про-041"": 8.4537, ""Про-042"": 9.14, ""Про-043"": 8.766, ""Про-044"": 8.5462, ""Про-045"": 8.3672, ""Про-046"": 8.6517, ""Про-047"": 13.6886, ""Про-048"": 11.4466}",True,5.8706,0.9007,True
w352316541,улица Мира,26,3,32.5,4.9699,Про-035,переулок Куйбышева,4.9699,0.0,21,"{""Про-028"": 5.3155, ""Про-029"": 7.5369, ""Про-030"": 6.5327, ""Про-031"": 5.3155, ""Про-032"": 9.4336, ""Про-033"": 6.0296, ""Про-034"": 5.4875, ""Про-035"": 4.9699, ""Про-036"": 5.2592, ""Про-037"": 8.4895, ""Про-038"": 7.1004, ""Про-039"": 8.1271, ""Про-040"": 7.6468, ""Про-041"": 8.4537, ""Про-042"": 9.14, ""Про-043"": 8.766, ""Про-044"": 8.5462, ""Про-045"": 8.3672, ""Про-046"": 8.6517, ""Про-047"": 13.6886, ""Про-048"": 11.4466}",True,5.1608,0.1909,False
w352318379,улица Мира,27,4,42.2,5.0788,Про-035,переулок Куйбышева,5.0788,0.0,21,"{""Про-028"": 5.4245, ""Про-029"": 7.4279, ""Про-030"": 6.4238, ""Про-031"": 5.4245, ""Про-032"": 9.3246, ""Про-033"": 5.9206, ""Про-034"": 5.3785, ""Про-035"": 5.0788, ""Про-036"": 5.3682, ""Про-037"": 8.3805, ""Про-038"": 6.9914, ""Про-039"": 8.0181, ""Про-040"": 7.5378, ""Про-041"": 8.3447, ""Про-042"": 9.031, ""Про-043"": 8.657, ""Про-044"": 8.4372, ""Про-045"": 8.2582, ""Про-046"": 8.5427, ""Про-047"": 13.5796, ""Про-048"": 11.3376}",True,5.8528,0.774,True
w352316540,улица Мира,28,4,54.3,4.9699,Про-035,переулок Куйбышева,4.9699,0.0,21,"{""Про-028"": 5.3155, ""Про-029"": 7.5369, ""Про-030"": 6.5327, ""Про-031"": 5.3155, ""Про-032"": 9.4336, ""Про-033"": 6.0296, ""Про-034"": 5.4875, ""Про-035"": 4.9699, ""Про-036"": 5.2592, ""Про-037"": 8.4895, ""Про-038"": 7.1004, ""Про-039"": 8.1271, ""Про-040"": 7.6468, ""Про-041"": 8.4537, ""Про-042"": 9.14, ""Про-043"": 8.766, ""Про-044"": 8.5462, ""Про-045"": 8.3672, ""Про-046"": 8.6517, ""Про-047"": 13.6886, ""Про-048"": 11.4466}",True,5.8752,0.9053,True
w352318002,улица Мира,29,4,17.1,5.0788,Про-035,переулок Куйбышева,5.0788,0.0,21,"{""Про-028"": 5.4245, ""Про-029"": 7.4279, ""Про-030"": 6.4238, ""Про-031"": 5.4245, ""Про-032"": 9.3246, ""Про-033"": 5.9206, ""Про-034"": 5.3785, ""Про-035"": 5.0788, ""Про-036"": 5.3682, ""Про-037"": 8.3805, ""Про-038"": 6.9914, ""Про-039"": 8.0181, ""Про-040"": 7.5378, ""Про-041"": 8.3447, ""Про-042"": 9.031, ""Про-043"": 8.657, ""Про-044"": 8.4372, ""Про-045"": 8.2582, ""Про-046"": 8.5427, ""Про-047"": 13.5796, ""Про-048"": 11.3376}",True,5.8177,0.7389,True
w352316539,улица Мира,30,4,46.8,5.0788,Про-035,переулок Куйбышева,5.0788,0.0,21,"{""Про-028"": 5.4245, ""Про-029"": 7.4279, ""Про-030"": 6.4238, ""Про-031"": 5.4245, ""Про-032"": 9.3246, ""Про-033"": 5.9206, ""Про-034"": 5.3785, ""Про-035"": 5.0788, ""Про-036"": 5.3682, ""Про-037"": 8.3805, ""Про-038"": 6.9914, ""Про-039"": 8.0181, ""Про-040"": 7.5378, ""Про-041"": 8.3447, ""Про-042"": 9.031, ""Про-043"": 8.657, ""Про-044"": 8.4372, ""Про-045"": 8.2582, ""Про-046"": 8.5427, ""Про-047"": 13.5796, ""Про-048"": 11.3376}",True,5.8563,0.7775,True
w352318003,улица Мира,31,4,49.1,5.0788,Про-035,переулок Куйбышева,5.0788,0.0,21,"{""Про-028"": 5.4245, ""Про-029"": 7.4279, ""Про-030"": 6.4238, ""Про-031"": 5.4245, ""Про-032"": 9.3246, ""Про-033"": 5.9206, ""Про-034"": 5.3785, ""Про-035"": 5.0788, ""Про-036"": 5.3682, ""Про-037"": 8.3805, ""Про-038"": 6.9914, ""Про-039"": 8.0181, ""Про-040"": 7.5378, ""Про-041"": 8.3447, ""Про-042"": 9.031, ""Про-043"": 8.657, ""Про-044"": 8.4372, ""Про-045"": 8.2582, ""Про-046"": 8.5427, ""Про-047"": 13.5796, ""Про-048"": 11.3376}",True,5.7666,0.6878,True
w352316538,улица Мира,32,4,29.6,5.0788,Про-035,переулок Куйбышева,5.0788,0.0,21,"{""Про-028"": 5.4245, ""Про-029"": 7.4279, ""Про-030"": 6.4238, ""Про-031"": 5.4245, ""Про-032"": 9.3246, ""Про-033"": 5.9206, ""Про-034"": 5.3785, ""Про-035"": 5.0788, ""Про-036"": 5.3682, ""Про-037"": 8.3805, ""Про-038"": 6.9914, ""Про-039"": 8.0181, ""Про-040"": 7.5378, ""Про-041"": 8.3447, ""Про-042"": 9.031, ""Про-043"": 8.657, ""Про-044"": 8.4372, ""Про-045"": 8.2582, ""Про-046"": 8.5427, ""Про-047"": 13.5796, ""Про-048"": 11.3376}",True,5.8359,0.7571,True
w352161719,улица Мира,33,3,23.3,5.2142,Про-035,переулок Куйбышева,5.2142,0.0,21,"{""Про-028"": 5.3227, ""Про-029"": 7.2926, ""Про-030"": 6.2884, ""Про-031"": 5.3227, ""Про-032"": 9.1893, ""Про-033"": 5.7853, ""Про-034"": 5.2432, ""Про-035"": 5.2142, ""Про-036"": 5.2432, ""Про-037"": 8.2452, ""Про-038"": 6.8561, ""Про-039"": 7.8828, ""Про-040"": 7.4025, ""Про-041"": 8.2094, ""Про-042"": 8.8957, ""Про-043"": 8.5217, ""Про-044"": 8.3019, ""Про-045"": 8.1229, ""Про-046"": 8.4074, ""Про-047"": 13.4442, ""Про-048"": 11.2023}",True,5.6618,0.4476,False
w352265862,улица Мира,34,4,23.8,5.0788,Про-035,переулок Куйбышева,5.0788,0.0,21,"{""Про-028"": 5.4245, ""Про-029"": 7.4279, ""Про-030"": 6.4238, ""Про-031"": 5.4245, ""Про-032"": 9.3246, ""Про-033"": 5.9206, ""Про-034"": 5.3785, ""Про-035"": 5.0788, ""Про-036"": 5.3682, ""Про-037"": 8.3805, ""Про-038"": 6.9914, ""Про-039"": 8.0181, ""Про-040"": 7.5378, ""Про-041"": 8.3447, ""Про-042"": 9.031, ""Про-043"": 8.657, ""Про-044"": 8.4372, ""Про-045"": 8.2582, ""Про-046"": 8.5427, ""Про-047"": 13.5796, ""Про-048"": 11.3376}",True,5.8044,0.7256,True
w352265861,улица Мира,36,4,37.1,5.0788,Про-035,переулок Куйбышева,5.0788,0.0,21,"{""Про-028"": 5.4245, ""Про-029"": 7.4279, ""Про-030"": 6.4238, ""Про-031"": 5.4245, ""Про-032"": 9.3246, ""Про-033"": 5.9206, ""Про-034"": 5.3785, ""Про-035"": 5.0788, ""Про-036"": 5.3682, ""Про-037"": 8.3805, ""Про-038"": 6.9914, ""Про-039"": 8.0181, ""Про-040"": 7.5378, ""Про-041"": 8.3447, ""Про-042"": 9.031, ""Про-043"": 8.657, ""Про-044"": 8.4372, ""Про-045"": 8.2582, ""Про-046"": 8.5427, ""Про-047"": 13.5796, ""Про-048"": 11.3376}",True,5.784,0.7052,True
w352265860,улица Мира,38,4,62.1,5.0788,Про-035,переулок Куйбышева,5.0788,0.0,21,"{""Про-028"": 5.4245, ""Про-029"": 7.4279, ""Про-030"": 6.4238, ""Про-031"": 5.4245, ""Про-032"": 9.3246, ""Про-033"": 5.9206, ""Про-034"": 5.3785, ""Про-035"": 5.0788, ""Про-036"": 5.3682, ""Про-037"": 8.3805, ""Про-038"": 6.9914, ""Про-039"": 8.0181, ""Про-040"": 7.5378, ""Про-041"": 8.3447, ""Про-042"": 9.031, ""Про-043"": 8.657, ""Про-044"": 8.4372, ""Про-045"": 8.2582, ""Про-046"": 8.5427, ""Про-047"": 13.5796, ""Про-048"": 11.3376}",True,5.7556,0.6768,True
w352265859,улица Мира,40,3,49.7,5.2142,Про-035,переулок Куйбышева,5.2142,0.0,21,"{""Про-028"": 5.3227, ""Про-029"": 7.2926, ""Про-030"": 6.2884, ""Про-031"": 5.3227, ""Про-032"": 9.1893, ""Про-033"": 5.7853, ""Про-034"": 5.2432, ""Про-035"": 5.2142, ""Про-036"": 5.2432, ""Про-037"": 8.2452, ""Про-038"": 6.8561, ""Про-039"": 7.8828, ""Про-040"": 7.4025, ""Про-041"": 8.2094, ""Про-042"": 8.8957, ""Про-043"": 8.5217, ""Про-044"": 8.3019, ""Про-045"": 8.1229, ""Про-046"": 8.4074, ""Про-047"": 13.4442, ""Про-048"": 11.2023}",True,5.7245,0.5103,False
w352265858,улица Мира,42,3,29.7,5.2142,Про-035,переулок Куйбышева,5.2142,0.0,21,"{""Про-028"": 5.3227, ""Про-029"": 7.2926, ""Про-030"": 6.2884, ""Про-031"": 5.3227, ""Про-032"": 9.1893, ""Про-033"": 5.7853, ""Про-034"": 5.2432, ""Про-035"": 5.2142, ""Про-036"": 5.2432, ""Про-037"": 8.2452, ""Про-038"": 6.8561, ""Про-039"": 7.8828, ""Про-040"": 7.4025, ""Про-041"": 8.2094, ""Про-042"": 8.8957, ""Про-043"": 8.5217, ""Про-044"": 8.3019, ""Про-045"": 8.1229, ""Про-046"": 8.4074, ""Про-047"": 13.4442, ""Про-048"": 11.2023}",True,5.7015,0.4873,False
w428711653,улица Мира,44,3,20.2,5.2142,Про-035,переулок Куйбышева,5.2142,0.0,21,"{""Про-028"": 5.3227, ""Про-029"": 7.2926, ""Про-030"": 6.2884, ""Про-031"": 5.3227, ""Про-032"": 9.1893, ""Про-033"": 5.7853, ""Про-034"": 5.2432, ""Про-035"": 5.2142, ""Про-036"": 5.2432, ""Про-037"": 8.2452, ""Про-038"": 6.8561, ""Про-039"": 7.8828, ""Про-040"": 7.4025, ""Про-041"": 8.2094, ""Про-042"": 8.8957, ""Про-043"": 8.5217, ""Про-044"": 8.3019, ""Про-045"": 8.1229, ""Про-046"": 8.4074, ""Про-047"": 13.4442, ""Про-048"": 11.2023}",True,5.6711,0.4569,False
w352161999,улица Мира,46,3,19.2,5.2051,Про-034,Гербовецкая улица,5.2051,0.0,21,"{""Про-028"": 5.2847, ""Про-029"": 7.2546, ""Про-030"": 6.2504, ""Про-031"": 5.2847, ""Про-032"": 9.1512, ""Про-033"": 5.7472, ""Про-034"": 5.2051, ""Про-035"": 5.2051, ""Про-036"": 5.2051, ""Про-037"": 8.2072, ""Про-038"": 6.818, ""Про-039"": 7.8448, ""Про-040"": 7.3645, ""Про-041"": 8.1714, ""Про-042"": 8.8577, ""Про-043"": 8.4836, ""Про-044"": 8.2639, ""Про-045"": 8.0849, ""Про-046"": 8.3694, ""Про-047"": 13.4062, ""Про-048"": 11.1643}",True,5.6486,0.4435,False
n2337948161,улица Мунтяна,1,4,44.1,6.1764,Про-028,Главная улица,6.1764,0.0,21,"{""Про-028"": 6.1764, ""Про-029"": 7.1948, ""Про-030"": 6.8684, ""Про-031"": 6.1764, ""Про-032"": 9.7071, ""Про-033"": 6.7782, ""Про-034"": 6.2361, ""Про-035"": 6.2361, ""Про-036"": 6.2361, ""Про-037"": 8.1474, ""Про-038"": 7.1662, ""Про-039"": 7.785, ""Про-040"": 7.3047, ""Про-041"": 8.1116, ""Про-042"": 9.4136, ""Про-043"": 8.4239, ""Про-044"": 8.2041, ""Про-045"": 8.0251, ""Про-046"": 8.3096, ""Про-047"": 12.3337, ""Про-048"": 10.8493}",True,6.7637,0.5873,False
w352680193,улица Мунтяна,1,4,89.4,6.4361,Про-028,Главная улица,6.4361,0.0,21,"{""Про-028"": 6.4361, ""Про-029"": 7.3615, ""Про-030"": 7.035, ""Про-031"": 6.4361, ""Про-032"": 9.8738, ""Про-033"": 6.9818, ""Про-034"": 6.4958, ""Про-035"": 6.4958, ""Про-036"": 6.4958, ""Про-037"": 8.3141, ""Про-038"": 7.3328, ""Про-039"": 7.9517, ""Про-040"": 7.4714, ""Про-041"": 8.2783, ""Про-042"": 9.5803, ""Про-043"": 8.5905, ""Про-044"": 8.3708, ""Про-045"": 8.1918, ""Про-046"": 8.4763, ""Про-047"": 12.466, ""Про-048"": 11.016}",True,6.8463,0.4102,False
w352334980,улица Мунтяна,2,4,36.8,6.2229,Про-028,Главная улица,6.2229,0.0,21,"{""Про-028"": 6.2229, ""Про-029"": 7.1483, ""Про-030"": 6.8219, ""Про-031"": 6.2229, ""Про-032"": 9.6606, ""Про-033"": 6.7686, ""Про-034"": 6.2827, ""Про-035"": 6.2827, ""Про-036"": 6.2827, ""Про-037"": 8.1009, ""Про-038"": 7.1197, ""Про-039"": 7.7385, ""Про-040"": 7.2582, ""Про-041"": 8.0651, ""Про-042"": 9.3671, ""Про-043"": 8.3774, ""Про-044"": 8.1576, ""Про-045"": 7.9786, ""Про-046"": 8.2631, ""Про-047"": 12.3802, ""Про-048"": 10.8028}",True,6.7499,0.527,False
w352334984,улица Мунтяна,2,4,25.2,6.2946,Про-028,Главная улица,6.2946,0.0,21,"{""Про-028"": 6.2946, ""Про-029"": 7.0766, ""Про-030"": 6.7502, ""Про-031"": 6.2946, ""Про-032"": 9.589, ""Про-033"": 6.6969, ""Про-034"": 6.3543, ""Про-035"": 6.3543, ""Про-036"": 6.3543, ""Про-037"": 8.0292, ""Про-038"": 7.048, ""Про-039"": 7.6668, ""Про-040"": 7.1865, ""Про-041"": 7.9934, ""Про-042"": 9.2954, ""Про-043"": 8.3057, ""Про-044"": 8.086, ""Про-045"": 7.9069, ""Про-046"": 8.1914, ""Про-047"": 12.4519, ""Про-048"": 10.7311}",True,6.8095,0.5149,False
w353259236,улица Мунтяна,3,4,70.5,6.4361,Про-028,Главная улица,6.4361,0.0,21,"{""Про-028"": 6.4361, ""Про-029"": 7.3615, ""Про-030"": 7.035, ""Про-031"": 6.4361, ""Про-032"": 9.8738, ""Про-033"": 6.9818, ""Про-034"": 6.4958, ""Про-035"": 6.4958, ""Про-036"": 6.4958, ""Про-037"": 8.3141, ""Про-038"": 7.3328, ""Про-039"": 7.9517, ""Про-040"": 7.4714, ""Про-041"": 8.2783, ""Про-042"": 9.5803, ""Про-043"": 8.5905, ""Про-044"": 8.3708, ""Про-045"": 8.1918, ""Про-046"": 8.4763, ""Про-047"": 12.466, ""Про-048"": 11.016}",True,6.8648,0.4287,False
w353259629,улица Мунтяна,5,4,36.4,6.4361,Про-028,Главная улица,6.4361,0.0,21,"{""Про-028"": 6.4361, ""Про-029"": 7.3615, ""Про-030"": 7.035, ""Про-031"": 6.4361, ""Про-032"": 9.8738, ""Про-033"": 6.9818, ""Про-034"": 6.4958, ""Про-035"": 6.4958, ""Про-036"": 6.4958, ""Про-037"": 8.3141, ""Про-038"": 7.3328, ""Про-039"": 7.9517, ""Про-040"": 7.4714, ""Про-041"": 8.2783, ""Про-042"": 9.5803, ""Про-043"": 8.5905, ""Про-044"": 8.3708, ""Про-045"": 8.1918, ""Про-046"": 8.4763, ""Про-047"": 12.466, ""Про-048"": 11.016}",True,6.8996,0.4635,False
w352347156,улица Мунтяна,6,4,67.2,6.2229,Про-028,Главная улица,6.2229,0.0,21,"{""Про-028"": 6.2229, ""Про-029"": 7.1483, ""Про-030"": 6.8219, ""Про-031"": 6.2229, ""Про-032"": 9.6606, ""Про-033"": 6.7686, ""Про-034"": 6.2827, ""Про-035"": 6.2827, ""Про-036"": 6.2827, ""Про-037"": 8.1009, ""Про-038"": 7.1197, ""Про-039"": 7.7385, ""Про-040"": 7.2582, ""Про-041"": 8.0651, ""Про-042"": 9.3671, ""Про-043"": 8.3774, ""Про-044"": 8.1576, ""Про-045"": 7.9786, ""Про-046"": 8.2631, ""Про-047"": 12.3802, ""Про-048"": 10.8028}",True,6.7865,0.5636,False
w353259631,улица Мунтяна,7,4,18.0,6.4361,Про-028,Главная улица,6.4361,0.0,21,"{""Про-028"": 6.4361, ""Про-029"": 7.3615, ""Про-030"": 7.035, ""Про-031"": 6.4361, ""Про-032"": 9.8738, ""Про-033"": 6.9818, ""Про-034"": 6.4958, ""Про-035"": 6.4958, ""Про-036"": 6.4958, ""Про-037"": 8.3141, ""Про-038"": 7.3328, ""Про-039"": 7.9517, ""Про-040"": 7.4714, ""Про-041"": 8.2783, ""Про-042"": 9.5803, ""Про-043"": 8.5905, ""Про-044"": 8.3708, ""Про-045"": 8.1918, ""Про-046"": 8.4763, ""Про-047"": 12.466, ""Про-048"": 11.016}",True,6.9264,0.4903,False
w352347160,улица Мунтяна,8,4,86.2,6.4079,Про-028,Главная улица,6.4079,0.0,21,"{""Про-028"": 6.4079, ""Про-029"": 7.1404, ""Про-030"": 6.814, ""Про-031"": 6.4079, ""Про-032"": 9.6528, ""Про-033"": 6.7607, ""Про-034"": 6.4677, ""Про-035"": 6.4677, ""Про-036"": 6.4677, ""Про-037"": 8.0931, ""Про-038"": 7.1118, ""Про-039"": 7.7306, ""Про-040"": 7.2503, ""Про-041"": 8.0572, ""Про-042"": 9.3592, ""Про-043"": 8.3695, ""Про-044"": 8.1498, ""Про-045"": 7.9708, ""Про-046"": 8.2553, ""Про-047"": 12.5653, ""Про-048"": 10.795}",True,6.8098,0.4019,False
w424795691,улица Мунтяна,9,4,34.4,6.4361,Про-028,Главная улица,6.4361,0.0,21,"{""Про-028"": 6.4361, ""Про-029"": 7.3615, ""Про-030"": 7.035, ""Про-031"": 6.4361, ""Про-032"": 9.8738, ""Про-033"": 6.9818, ""Про-034"": 6.4958, ""Про-035"": 6.4958, ""Про-036"": 6.4958, ""Про-037"": 8.3141, ""Про-038"": 7.3328, ""Про-039"": 7.9517, ""Про-040"": 7.4714, ""Про-041"": 8.2783, ""Про-042"": 9.5803, ""Про-043"": 8.5905, ""Про-044"": 8.3708, ""Про-045"": 8.1918, ""Про-046"": 8.4763, ""Про-047"": 12.466, ""Про-048"": 11.016}",True,6.9665,0.5304,False
