uid,osm_type,osm_id,settlement_ru,district_ru,street_ru,housenumber,full_address_ru,canonical_address_key,zone_id,expected_km,central_km,bam_km,service_status,address_status,assignment_basis,source_dataset_version,owner_review_required,direct_export_eligible
w299347936,w,299347936,Бендеры,,2-й Береговой переулок,,"Бендеры, 2-й Береговой переулок",,1,1.499,1.366,2.7476,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w299347939,w,299347939,Бендеры,,2-й Береговой переулок,,"Бендеры, 2-й Береговой переулок",,1,1.5,1.367,2.749,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w299347942,w,299347942,Бендеры,,2-й Береговой переулок,,"Бендеры, 2-й Береговой переулок",,1,1.522,1.389,2.7705,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w318189583,w,318189583,Бендеры,,2-й Береговой переулок,,"Бендеры, 2-й Береговой переулок",,1,1.522,1.389,2.7705,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w319305819,w,319305819,Бендеры,,2-й Братский переулок,1,"Бендеры, 2-й Братский переулок, дом 1",бендеры||2-й братский переулок|1,2,3.63,4.02,0.892,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2325729693,n,2325729693,Бендеры,,2-й Братский переулок,2,"Бендеры, 2-й Братский переулок, дом 2",бендеры||2-й братский переулок|2,2,3.615,4.005,0.8769,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w319615908,w,319615908,Бендеры,,2-й Братский переулок,3,"Бендеры, 2-й Братский переулок, дом 3",бендеры||2-й братский переулок|3,2,3.671,4.061,0.933,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w351855709,w,351855709,Бендеры,,2-й Братский переулок,5,"Бендеры, 2-й Братский переулок, дом 5",бендеры||2-й братский переулок|5,2,3.707,4.097,0.969,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n4919312077,n,4919312077,Бендеры,,2-й Братский переулок,6 Б,"Бендеры, 2-й Братский переулок, дом 6 Б",бендеры||2-й братский переулок|6 б,2,3.597,3.987,0.8592,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w351855710,w,351855710,Бендеры,,2-й Братский переулок,7,"Бендеры, 2-й Братский переулок, дом 7",бендеры||2-й братский переулок|7,2,3.717,4.107,0.9793,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w351855713,w,351855713,Бендеры,,2-й Братский переулок,9,"Бендеры, 2-й Братский переулок, дом 9",бендеры||2-й братский переулок|9,2,3.743,4.133,1.0054,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2325729692,n,2325729692,Бендеры,,2-й Братский переулок,12,"Бендеры, 2-й Братский переулок, дом 12",бендеры||2-й братский переулок|12,2,3.75,4.14,1.0118,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w319402246,w,319402246,Бендеры,,2-й Братский переулок,,"Бендеры, 2-й Братский переулок",,2,3.595,3.985,0.8567,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w319402245,w,319402245,Бендеры,,2-й Братский переулок,,"Бендеры, 2-й Братский переулок",,2,3.606,3.996,0.8681,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w319615911,w,319615911,Бендеры,,2-й Братский переулок,,"Бендеры, 2-й Братский переулок",,2,3.608,3.998,0.8703,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w319615910,w,319615910,Бендеры,,2-й Братский переулок,,"Бендеры, 2-й Братский переулок",,2,3.622,4.012,0.8839,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w319620867,w,319620867,Бендеры,,2-й Братский переулок,,"Бендеры, 2-й Братский переулок",,2,3.652,4.043,0.9146,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w319620868,w,319620868,Бендеры,,2-й Братский переулок,,"Бендеры, 2-й Братский переулок",,2,3.666,4.056,0.9283,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w319620869,w,319620869,Бендеры,,2-й Братский переулок,,"Бендеры, 2-й Братский переулок",,2,3.689,4.079,0.9512,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w351855711,w,351855711,Бендеры,,2-й Братский переулок,,"Бендеры, 2-й Братский переулок",,2,3.707,4.097,0.9689,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w351855714,w,351855714,Бендеры,,2-й Братский переулок,,"Бендеры, 2-й Братский переулок",,2,3.726,4.116,0.9877,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w352148090,w,352148090,Бендеры,,2-й Братский переулок,,"Бендеры, 2-й Братский переулок",,2,3.728,4.118,0.9901,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w463121162,w,463121162,Бендеры,,2-й Братский переулок,,"Бендеры, 2-й Братский переулок",,2,3.732,4.122,0.9943,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w352148081,w,352148081,Бендеры,,2-й Братский переулок,,"Бендеры, 2-й Братский переулок",,2,3.743,4.133,1.0048,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w463121160,w,463121160,Бендеры,,2-й Братский переулок,,"Бендеры, 2-й Братский переулок",,2,3.754,4.144,1.0161,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w531448058,w,531448058,Бендеры,,2-й Измаильский переулок,1,"Бендеры, 2-й Измаильский переулок, дом 1",бендеры||2-й измаильский переулок|1,3,5.138,4.808,7.5004,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w515856073,w,515856073,Бендеры,,2-й Измаильский переулок,2,"Бендеры, 2-й Измаильский переулок, дом 2",бендеры||2-й измаильский переулок|2,3,5.079,4.782,7.4746,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w515863630,w,515863630,Бендеры,,2-й Измаильский переулок,2,"Бендеры, 2-й Измаильский переулок, дом 2",бендеры||2-й измаильский переулок|2,3,5.079,4.749,7.4411,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w515864770,w,515864770,Бендеры,,2-й Измаильский переулок,3,"Бендеры, 2-й Измаильский переулок, дом 3",бендеры||2-й измаильский переулок|3,3,5.16,4.83,7.5226,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w531443828,w,531443828,Бендеры,,2-й Измаильский переулок,4,"Бендеры, 2-й Измаильский переулок, дом 4",бендеры||2-й измаильский переулок|4,3,5.099,4.769,7.4612,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w531443829,w,531443829,Бендеры,,2-й Измаильский переулок,6,"Бендеры, 2-й Измаильский переулок, дом 6",бендеры||2-й измаильский переулок|6,3,5.118,4.788,7.4806,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w515864771,w,515864771,Бендеры,,2-й Измаильский переулок,7,"Бендеры, 2-й Измаильский переулок, дом 7",бендеры||2-й измаильский переулок|7,3,5.218,4.888,7.5802,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w531446815,w,531446815,Бендеры,,2-й Измаильский переулок,9,"Бендеры, 2-й Измаильский переулок, дом 9",бендеры||2-й измаильский переулок|9,3,5.265,4.935,7.627,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w531446217,w,531446217,Бендеры,,2-й Измаильский переулок,10,"Бендеры, 2-й Измаильский переулок, дом 10",бендеры||2-й измаильский переулок|10,3,5.158,4.828,7.5199,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w531448060,w,531448060,Бендеры,,2-й Измаильский переулок,12,"Бендеры, 2-й Измаильский переулок, дом 12",бендеры||2-й измаильский переулок|12,3,5.179,4.85,7.5418,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w531449256,w,531449256,Бендеры,,2-й Измаильский переулок,14,"Бендеры, 2-й Измаильский переулок, дом 14",бендеры||2-й измаильский переулок|14,3,5.199,4.87,7.5617,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w531451251,w,531451251,Бендеры,,2-й Измаильский переулок,18,"Бендеры, 2-й Измаильский переулок, дом 18",бендеры||2-й измаильский переулок|18,3,5.234,4.905,7.5968,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w531451252,w,531451252,Бендеры,,2-й Измаильский переулок,20,"Бендеры, 2-й Измаильский переулок, дом 20",бендеры||2-й измаильский переулок|20,3,5.254,4.924,7.616,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w531446216,w,531446216,Бендеры,,2-й Измаильский переулок,177,"Бендеры, 2-й Измаильский переулок, дом 177",бендеры||2-й измаильский переулок|177,3,5.118,4.788,7.4801,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w531449255,w,531449255,Бендеры,,2-й Измаильский переулок,181,"Бендеры, 2-й Измаильский переулок, дом 181",бендеры||2-й измаильский переулок|181,3,5.178,4.849,7.5407,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
