current_zone,directed_states,district,house,km_10c,km_10d,off_road_m,owner_review_required,status,street,uid
3,2,Парканы,24,4.5359,4.5467,19.01,True,OK,улица Чкалова,n2451248431
3,2,Парканы,25,5.6844,4.5557,11.15,True,OK,улица Чкалова,n2452549466
3,2,Парканы,27,5.6693,4.5708,10.98,True,OK,улица Чкалова,n2452549467
3,2,Парканы,29,5.6547,4.5854,11.92,True,OK,улица Чкалова,n2452549468
3,2,Парканы,30,5.6512,4.5889,20.99,True,OK,улица Чкалова,n2451248434
3,2,Парканы,31,4.5878,4.5986,12.48,True,OK,улица Чкалова,n2452549469
3,2,Парканы,33,4.602,4.6127,12.67,True,OK,улица Чкалова,n2452549470
3,2,Парканы,35,5.6113,4.6288,12.13,True,OK,улица Чкалова,n2452549471
3,2,Парканы,36,4.6191,4.6299,18.95,True,OK,улица Чкалова,n2451248437
3,2,Парканы,37,4.6317,4.6425,11.57,True,OK,улица Чкалова,n2452549472
3,2,Парканы,38,5.5974,4.6427,19.15,True,OK,улица Чкалова,n2451248438
3,2,Парканы,39,4.6464,4.6572,10.64,True,OK,улица Чкалова,n2452549475
3,2,Парканы,40,4.6456,4.6564,19.72,True,OK,улица Чкалова,n2451248439
3,2,Парканы,41,5.5674,4.6727,11.22,True,OK,улица Чкалова,n2452549479
3,2,Парканы,42,5.5714,4.6686,18.8,True,OK,улица Чкалова,n2451248440
3,2,Парканы,43,4.6691,4.6846,11.53,True,OK,улица Чкалова,n2452549483
3,2,Парканы,44,4.675,4.6858,19.35,True,OK,улица Чкалова,n2451248441
3,2,Парканы,45,4.6859,4.6967,10.6,True,OK,улица Чкалова,n2452549485
3,2,Парканы,46,5.5399,4.7002,17.45,True,OK,улица Чкалова,n2451248442
3,2,Парканы,47,5.5293,4.7108,11.73,True,OK,улица Чкалова,n2452549490
3,2,Парканы,48,4.7021,4.7129,16.86,True,OK,улица Чкалова,n2451248443
3,2,Парканы,49,4.7127,4.7235,12.33,True,OK,улица Чкалова,n2452549493
3,2,Парканы,50,4.7141,4.7249,15.28,True,OK,улица Чкалова,n2451248444
3,2,Парканы,51,5.5019,4.7382,14.98,True,OK,улица Чкалова,n2452549496
3,2,Парканы,52,5.5007,4.7394,15.89,True,OK,улица Чкалова,n2451248445
3,2,Парканы,53,5.4885,4.7516,14.59,True,OK,улица Чкалова,n2452549499
3,2,Парканы,54,5.4828,4.7573,16.41,True,OK,улица Чкалова,n2451248446
3,2,Парканы,55,5.474,4.7661,13.98,True,OK,улица Чкалова,n2452549512
3,2,Парканы,56,5.4621,4.778,15.85,True,OK,улица Чкалова,n2451248447
3,2,Парканы,57,4.7701,4.7809,14.13,True,OK,улица Чкалова,n2452549516
3,2,Парканы,58,5.4411,4.799,17.04,True,OK,улица Чкалова,n2451248448
3,2,Парканы,59,5.4454,4.7947,14.5,True,OK,улица Чкалова,n2452549519
3,2,Парканы,60,5.4128,4.8222,18.68,True,OK,улица Чкалова,n2451248449
3,2,Парканы,61,5.4306,4.8095,14.65,True,OK,улица Чкалова,n2452549522
3,2,Парканы,62,5.3941,4.846,15.22,True,OK,улица Чкалова,n2452525852
3,2,Парканы,63,4.8164,4.8272,16.23,True,OK,улица Чкалова,n2452549525
3,2,Парканы,64,4.8578,4.8685,15.08,True,OK,улица Чкалова,n2452525861
3,2,Парканы,65,4.8334,4.8442,16.53,True,OK,улица Чкалова,n2452549527
3,2,Парканы,66,4.8796,4.8904,17.22,True,OK,улица Чкалова,n2452525867
3,2,Парканы,67,4.8523,4.8631,18.93,True,OK,улица Чкалова,n2452549528
3,2,Парканы,68,4.9003,4.9111,19.18,True,OK,улица Чкалова,n2452525872
3,2,Парканы,69,4.8709,4.8817,20.57,True,OK,улица Чкалова,n2452549529
3,2,Парканы,70,5.3035,4.9366,17.11,True,OK,улица Чкалова,n2452525877
3,2,Парканы,71,5.3406,4.8995,19.92,True,OK,улица Чкалова,n2452549531
3,2,Парканы,72,4.9426,4.9533,17.58,True,OK,улица Чкалова,n2452525883
3,2,Парканы,73,4.9041,4.9149,18.88,True,OK,улица Чкалова,n2452549532
3,2,Парканы,74,5.2623,4.9733,18.59,True,OK,улица Чкалова,n2452525888
3,2,Парканы,75,5.3061,4.934,18.81,True,OK,улица Чкалова,n2452549533
3,2,Парканы,76,4.9909,5.0017,12.44,True,OK,улица Чкалова,n2452525893
3,2,Парканы,77,5.2888,4.9513,19.87,True,OK,улица Чкалова,n2452549536
3,2,Парканы,78,5.2182,5.0218,11.06,True,OK,улица Чкалова,n2452525899
3,2,Парканы,79,5.2712,4.9688,18.46,True,OK,улица Чкалова,n2452549539
3,2,Парканы,80,5.0367,5.0475,10.71,True,OK,улица Чкалова,n2452525904
3,2,Парканы,81,5.2567,4.9834,17.44,True,OK,улица Чкалова,n2452549542
3,2,Парканы,82,5.0589,5.0696,11.72,True,OK,улица Чкалова,n2452525910
3,2,Парканы,83,4.9873,4.998,19.07,True,OK,улица Чкалова,n2452549546
3,2,Парканы,84,5.0812,5.092,10.45,True,OK,улица Чкалова,n2452525915
3,2,Парканы,85,5.0028,5.0136,18.36,True,OK,улица Чкалова,n2452549549
3,2,Парканы,86,5.1078,5.1186,11.66,True,OK,улица Чкалова,n2452525920
3,2,Парканы,87,5.2119,5.0282,19.98,True,OK,улица Чкалова,n2452549552
3,2,Парканы,88,5.0983,5.0823,16.28,True,OK,улица Чкалова,n2452536232
3,2,Парканы,89,5.0306,5.0414,18.62,True,OK,улица Чкалова,n2452549555
3,2,Парканы,90,5.2755,5.1226,13.4,True,OK,улица Чкалова,n2452536231
3,2,Парканы,91,5.0451,5.0559,18.72,True,OK,улица Чкалова,n2452549559
3,2,Парканы,92,5.1524,5.1631,9.52,True,OK,улица Чкалова,n2323152083
3,2,Парканы,95,5.0751,5.0859,18.12,True,OK,улица Чкалова,n2452549565
3,2,Парканы,97,5.143,5.0971,19.13,True,OK,улица Чкалова,n2452549568
3,2,Парканы,99,5.0997,5.1105,19.29,True,OK,улица Чкалова,n2452549572
3,2,Парканы,101,5.1142,5.125,19.39,True,OK,улица Чкалова,n2452549575
3,2,Парканы,103,5.0962,5.107,19.29,True,OK,улица Чкалова,n2452549578
3,2,Парканы,105,5.2995,5.0986,19.33,True,OK,улица Чкалова,n2452549530
3,2,Парканы,107,5.2729,5.1252,18.62,True,OK,улица Чкалова,n2452552086
3,2,Парканы,109,5.1369,5.1477,20.45,True,OK,улица Чкалова,n2452552090
3,2,Парканы,111,5.1636,5.1744,19.74,True,OK,улица Чкалова,n2452552094
3,2,Парканы,113,5.2059,5.1922,20.28,True,OK,улица Чкалова,n2452552097
3,2,Парканы,115,5.1859,5.1917,25.08,True,OK,улица Чкалова,n2452552100
3,2,Парканы,117,5.1802,5.191,7.34,True,OK,улица Чкалова,n2323152082
2,2,Парканы,1а,3.4983,3.2906,18.12,True,OK,улица Шевченко,n2323407278
3,2,Парканы,2,4.9318,4.3664,6.98,True,OK,улица Шевченко,n2323674201
2,2,Парканы,6,3.3379,3.3487,24.5,True,OK,улица Шевченко,n2323352001
2,2,Парканы,7,4.9729,3.4964,10.18,True,OK,улица Шевченко,n2883806386
3,2,Парканы,8,4.0734,4.0842,18.08,True,OK,улица Шевченко,n2457622757
2,2,Парканы,9,4.9522,3.5171,9.73,True,OK,улица Шевченко,n2457615994
2,2,Парканы,10,4.4399,3.4129,25.54,True,OK,улица Шевченко,n2459417136
2,2,Парканы,11,4.9369,3.5324,8.86,True,OK,улица Шевченко,n2457615995
2,2,Парканы,12,4.4189,3.4339,25.18,True,OK,улица Шевченко,n2459417142
2,2,Парканы,13,4.9239,3.5454,8.29,True,OK,улица Шевченко,n2457615996
2,2,Парканы,14,3.4423,3.4531,26.71,True,OK,улица Шевченко,n2459417147
2,2,Парканы,15,3.5529,3.5637,9.75,True,OK,улица Шевченко,n2457615997
2,2,Парканы,19,4.892,3.5773,7.32,True,OK,улица Шевченко,n2457615998
2,2,Парканы,21,4.8781,3.5912,9.32,True,OK,улица Шевченко,n2457615999
2,2,Парканы,23,3.5949,3.6057,9.03,True,OK,улица Шевченко,n2457616000
2,2,Парканы,25,4.8483,3.621,8.67,True,OK,улица Шевченко,n2457616001
2,2,Парканы,27,3.6323,3.6431,7.64,True,OK,улица Шевченко,n2457616002
2,2,Парканы,29,4.8094,3.6599,8.24,True,OK,улица Шевченко,n2457616003
2,2,Парканы,31,4.7918,3.6775,7.66,True,OK,улица Шевченко,n2457616004
2,2,Парканы,33,4.7726,3.6967,7.96,True,OK,улица Шевченко,n2457616005
2,2,Парканы,35,3.7066,3.7174,7.59,True,OK,улица Шевченко,n2457616006
2,2,Парканы,37,4.7182,3.7511,7.82,True,OK,улица Шевченко,n2457616007
2,2,Парканы,39,4.6974,3.7719,9.67,True,OK,улица Шевченко,n2457616008
2,2,Парканы,41,4.6751,3.7942,9.78,True,OK,улица Шевченко,n2457616009
2,2,Парканы,43,3.8056,3.8164,10.64,True,OK,улица Шевченко,n2457616010
2,2,Парканы,45,4.6373,3.832,9.87,True,OK,улица Шевченко,n2457616011
2,2,Парканы,47,3.8504,3.8612,10.0,True,OK,улица Шевченко,n2457622745
2,2,Парканы,49,4.5861,3.8832,9.79,True,OK,улица Шевченко,n2457622746
2,2,Парканы,51,4.5589,3.9104,10.39,True,OK,улица Шевченко,n2457622747
2,2,Парканы,59,3.9172,3.928,10.55,True,OK,улица Шевченко,n2457622751
2,2,Парканы,63,4.5165,3.9528,10.74,True,OK,улица Шевченко,n2457622753
2,2,Парканы,65,4.4903,3.979,9.38,True,OK,улица Шевченко,n2457622754
2,2,Парканы,65,4.4646,4.0047,10.4,True,OK,улица Шевченко,n2457622755
2,2,Парканы,67,4.4339,4.0354,12.13,True,OK,улица Шевченко,n2457622756
3,2,Парканы,69,4.4261,4.0432,25.41,True,OK,улица Шевченко,w285017217
3,2,Парканы,71,4.4053,4.064,10.86,True,OK,улица Шевченко,n2457622758
3,2,Парканы,75,4.0695,4.0803,12.41,True,OK,улица Шевченко,n2457622760
3,2,Парканы,77,4.3632,4.1061,13.19,True,OK,улица Шевченко,n2457622761
3,2,Парканы,79,4.1149,4.1256,14.24,True,OK,улица Шевченко,n2457622762
3,2,Парканы,81,4.1417,4.1525,13.35,True,OK,улица Шевченко,n2457622928
3,2,Парканы,1,4.1111,4.1219,12.42,True,OK,улица Энгельса,n2323352015
3,2,Парканы,2,4.1068,4.1176,11.25,True,OK,улица Энгельса,n2323352016
3,2,Парканы,3,4.1879,4.1987,7.96,True,OK,улица Энгельса,n2458498650
3,2,Парканы,4,4.1233,4.1341,8.11,True,OK,улица Энгельса,n2458498651
3,2,Парканы,5,4.2335,4.2477,11.13,True,OK,улица Энгельса,n2458498649
3,2,Парканы,6,4.1396,4.1504,6.89,True,OK,улица Энгельса,n2458498652
3,2,Парканы,7,5.4125,4.2949,12.03,True,OK,улица Энгельса,n2458498648
3,2,Парканы,8,5.5435,4.1639,6.32,True,OK,улица Энгельса,n2458498653
3,2,Парканы,9,5.3827,4.3248,11.1,True,OK,улица Энгельса,n2458498638
3,2,Парканы,10,4.167,4.1778,6.91,True,OK,улица Энгельса,n2458498647
