uid,settlement_ru,district_ru,street_ru,housenumber,current_zone,why,fastest_distance_km,fastest_duration_s,min_alt_distance_km,n_alternatives,straight_line_km,detour_ratio,in_city_km,outside_city_km,snap_distance_m,nearest_road_highway,flags,verdict
w302066930,Бендеры,Хомутяновка,Школьная улица,136,3,district_Хомутяновка,4.486,284.7,4.486,1,1.84,2.438,4.483,0.0,14.3,primary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w295998453,Бендеры,Хомутяновка,переулок Бородина,1,3,district_Хомутяновка,5.1725,354.6,5.1725,1,1.469,3.521,5.1692,0.0,15.0,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w295998427,Бендеры,Хомутяновка,переулок Бородина,4,3,district_Хомутяновка,5.1712,354.4,5.1712,1,1.491,3.469,5.1679,0.0,32.7,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w295998451,Бендеры,Хомутяновка,переулок Бородина,5,3,district_Хомутяновка,5.1723,354.6,5.1723,1,1.46,3.542,5.1691,0.0,36.6,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
n4835076146,Бендеры,Хомутяновка,переулок Бородина,6 кв. 1,3,district_Хомутяновка,5.2684,368.5,5.2684,1,1.382,3.811,5.2649,0.0,15.4,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
n4835050373,Бендеры,Хомутяновка,переулок Бородина,6 кв. 2,3,district_Хомутяновка,5.2536,366.3,5.2536,1,1.397,3.761,5.2502,0.0,13.0,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
n2321994025,Бендеры,Хомутяновка,переулок Бородина,9,3,district_Хомутяновка,5.2664,368.2,5.2664,1,1.387,3.796,5.2629,0.0,8.5,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
n4835050375,Бендеры,Хомутяновка,переулок Бородина,9,3,district_Хомутяновка,5.2129,360.4,5.2129,1,1.434,3.635,5.2095,0.0,11.5,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w295088584,Бендеры,Хомутяновка,переулок Бородина,11,3,district_Хомутяновка,5.129,348.3,5.129,1,1.508,3.401,5.1259,0.0,15.9,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w295998452,Бендеры,Хомутяновка,переулок Бородина,11,3,district_Хомутяновка,5.1471,350.9,5.1471,1,1.492,3.451,5.1439,0.0,16.3,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315425226,Бендеры,Хомутяновка,переулок Лермонтова,1,3,district_Хомутяновка,5.2848,357.4,5.2848,1,1.866,2.833,5.2812,0.0,12.1,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315807200,Бендеры,Хомутяновка,переулок Лермонтова,7,3,district_Хомутяновка,5.3502,366.8,5.3502,1,1.929,2.773,5.3465,0.0,13.9,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w209287634,Бендеры,Хомутяновка,переулок Лермонтова,13а,3,district_Хомутяновка,5.1631,339.1,5.1631,1,1.571,3.287,5.16,0.0,15.7,primary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w209287672,Бендеры,Хомутяновка,переулок Лермонтова,15,3,district_Хомутяновка,5.015,314,5.015,1,1.594,3.146,5.0121,0.0,21.1,primary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318083438,Бендеры,Хомутяновка,переулок Лермонтова,16,3,district_Хомутяновка,5.4284,368.6,5.4284,1,2.124,2.555,5.4244,0.0,8.6,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315807198,Бендеры,Хомутяновка,переулок Лермонтова,17,3,district_Хомутяновка,5.3902,372.6,5.3902,1,1.967,2.74,5.3863,0.0,10.7,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w317149371,Бендеры,Хомутяновка,переулок Лермонтова,17,3,district_Хомутяновка,5.5248,382.4,5.5248,1,2.031,2.721,5.5205,0.0,11.7,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
n5411906006,Бендеры,Хомутяновка,переулок Лермонтова,25,3,district_Хомутяновка,5.4418,370.5,5.4418,1,2.112,2.577,5.4377,0.0,8.1,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w317149372,Бендеры,Хомутяновка,переулок Лермонтова,40,3,district_Хомутяновка,5.4268,377.9,5.4268,1,1.999,2.715,5.4228,0.0,6.6,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w209287676,Бендеры,Хомутяновка,переулок Лермонтова,57,3,district_Хомутяновка,5.112,332.6,5.112,1,1.693,3.019,5.1088,0.0,10.0,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315425206,Бендеры,Хомутяновка,переулок Лермонтова,58,3,district_Хомутяновка,5.1406,336.7,5.1406,1,1.721,2.988,5.1373,0.0,10.3,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315425243,Бендеры,Хомутяновка,переулок Лермонтова,59,3,district_Хомутяновка,5.2047,345.9,5.2047,1,1.782,2.921,5.2013,0.0,13.4,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315193166,Бендеры,Хомутяновка,переулок Лермонтова,60,3,district_Хомутяновка,5.1413,336.8,5.1413,1,1.726,2.978,5.1381,0.0,9.6,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315425207,Бендеры,Хомутяновка,переулок Лермонтова,64,3,district_Хомутяновка,5.2479,352.1,5.2479,1,1.823,2.878,5.2444,0.0,13.9,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315851315,Бендеры,Хомутяновка,переулок Лермонтова,64,3,district_Хомутяновка,5.3274,363.5,5.3274,1,1.9,2.803,5.3237,0.0,13.7,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315425222,Бендеры,Хомутяновка,переулок Лермонтова,66,3,district_Хомутяновка,5.2443,351.5,5.2443,1,1.827,2.871,5.2408,0.0,11.7,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315425235,Бендеры,Хомутяновка,переулок Лермонтова,66,3,district_Хомутяновка,5.3282,363.6,5.3282,1,1.908,2.793,5.3245,0.0,13.2,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315425255,Бендеры,Хомутяновка,переулок Лермонтова,67,3,district_Хомутяновка,5.2981,359.3,5.2981,1,1.872,2.83,5.2945,0.0,14.3,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315425223,Бендеры,Хомутяновка,переулок Лермонтова,69,3,district_Хомутяновка,5.2967,359.1,5.2967,1,1.877,2.822,5.2931,0.0,12.1,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w209287636,Бендеры,Хомутяновка,переулок Лермонтова,90,3,district_Хомутяновка,5.0927,318.3,5.0927,1,1.617,3.15,5.0898,0.0,22.6,primary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w209287664,Бендеры,Хомутяновка,переулок Лермонтова,92,3,district_Хомутяновка,5.0787,317.5,5.0787,1,1.62,3.135,5.0758,0.0,22.5,primary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w209287686,Бендеры,Хомутяновка,переулок Лермонтова,94,3,district_Хомутяновка,5.0637,316.6,5.0637,1,1.624,3.118,5.0607,0.0,23.2,primary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w209287635,Бендеры,Хомутяновка,переулок Лермонтова,96,3,district_Хомутяновка,5.0497,315.9,5.0497,1,1.628,3.102,5.0468,0.0,23.3,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w209287663,Бендеры,Хомутяновка,переулок Лермонтова,98,3,district_Хомутяновка,5.0484,323.5,5.0484,1,1.632,3.093,5.0454,0.0,8.9,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w209416044,Бендеры,Хомутяновка,переулок Лермонтова,100,3,district_Хомутяновка,5.0488,323.5,5.0488,1,1.637,3.084,5.0458,0.0,9.7,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w209416040,Бендеры,Хомутяновка,переулок Лермонтова,102,3,district_Хомутяновка,4.9939,312.9,4.9939,1,1.642,3.041,4.9909,0.0,22.6,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w209416045,Бендеры,Хомутяновка,переулок Лермонтова,104,3,district_Хомутяновка,4.9791,312,4.9791,1,1.645,3.026,4.9762,0.0,21.4,primary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w407354379,Бендеры,Шёлковый,переулок Мира,2,4,in_city_zone4,5.4724,392.2,5.4724,1,4.411,1.241,5.4695,0.0,15.3,residential,,ROUTE_CORRECT_ZONE_MODEL_REVIEW
w407354375,Бендеры,Шёлковый,переулок Мира,7,4,in_city_zone4,5.465,391.1,5.465,1,4.386,1.246,5.4621,0.0,16.0,residential,,ROUTE_CORRECT_ZONE_MODEL_REVIEW
w209273600,Бендеры,Хомутяновка,переулок Осипенко,1,4,in_city_zone4;district_Хомутяновка,6.4907,455.7,5.9423,1,2.04,3.182,6.4864,0.0,10.3,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w209273620,Бендеры,Хомутяновка,переулок Осипенко,1,4,in_city_zone4;district_Хомутяновка,6.4032,434.7,5.8548,1,1.97,3.25,6.399,0.0,11.4,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w209273631,Бендеры,Хомутяновка,переулок Осипенко,1,4,in_city_zone4;district_Хомутяновка,6.4456,444.9,5.8973,1,2.005,3.215,6.4414,0.0,11.4,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w209273577,Бендеры,Хомутяновка,переулок Осипенко,2,4,in_city_zone4;district_Хомутяновка,6.3177,412.3,5.7693,2,1.966,3.213,6.3137,0.0,17.2,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w209273606,Бендеры,Хомутяновка,переулок Осипенко,2,4,in_city_zone4;district_Хомутяновка,6.4825,451.9,5.9341,1,2.035,3.186,6.4783,0.0,9.3,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w209273627,Бендеры,Хомутяновка,переулок Осипенко,2,4,in_city_zone4;district_Хомутяновка,6.3852,426.9,5.8368,1,2.0,3.192,6.381,0.0,13.8,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w209273583,Бендеры,Хомутяновка,переулок Осипенко,4,4,in_city_zone4;district_Хомутяновка,6.4762,447,5.9279,1,2.076,3.119,6.472,0.0,10.4,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w209273635,Бендеры,Хомутяновка,переулок Осипенко,6,4,in_city_zone4;district_Хомутяновка,6.5371,454.5,5.9887,1,2.125,3.076,6.5328,0.0,13.4,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w209273633,Бендеры,Хомутяновка,переулок Осипенко,9,4,in_city_zone4;district_Хомутяновка,6.5352,461.1,5.9868,1,2.128,3.071,6.5308,0.0,10.9,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w209273588,Бендеры,Хомутяновка,переулок Осипенко,11,4,in_city_zone4;district_Хомутяновка,6.592,467.7,6.0436,1,2.176,3.03,6.5876,0.0,12.3,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w231243207,Бендеры,Хомутяновка,переулок Осипенко,15,4,in_city_zone4;district_Хомутяновка,6.5368,449.9,5.9885,1,2.043,3.199,6.5326,0.0,45.5,service,snap_gt_40m;snapped_service;detour_gt_1.5,WRONG_ADDRESS_SNAP
n2337865679,Бендеры,Хомутяновка,переулок Полоза,6,4,in_city_zone4;district_Хомутяновка,6.1955,462.7,6.1955,0,2.644,2.343,6.1906,0.0,8.4,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w284637187,Бендеры,Хомутяновка,переулок Полоза,6,4,in_city_zone4;district_Хомутяновка,6.2271,467.3,6.2271,0,2.673,2.329,6.2221,0.0,13.2,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w284637199,Бендеры,Хомутяновка,переулок Полоза,49,4,in_city_zone4;district_Хомутяновка,6.2119,470.6,6.2119,0,2.657,2.338,6.2071,0.0,19.6,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w284637197,Бендеры,Хомутяновка,переулок Полоза,78,4,in_city_zone4;district_Хомутяновка,6.3173,485.9,6.3173,0,2.707,2.334,6.3123,0.0,25.6,service,snapped_service;detour_gt_1.5,WRONG_ACCESS_TAG
w318090606,Бендеры,Борисовка,улица 12 Октября,9,4,in_city_zone4;district_Борисовка,6.127,402.3,5.3593,1,1.854,3.304,6.1238,0.0,18.6,residential,detour_gt_1.5;alt_>10pct_shorter,OSRM_ROUTE_SELECTION_ISSUE
w209267166,Бендеры,Борисовка,улица 12 Октября,10,3,district_Борисовка,5.0033,489.3,5.0033,1,2.246,2.227,4.9967,0.0,12.9,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
n8219706370,Бендеры,Борисовка,улица 12 Октября,15,4,in_city_zone4;district_Борисовка,6.1804,409.9,5.4093,1,1.895,3.262,6.1772,0.0,21.1,residential,detour_gt_1.5;alt_>10pct_shorter,OSRM_ROUTE_SELECTION_ISSUE
n2322118077,Бендеры,Борисовка,улица 12 Октября,16,4,in_city_zone4;district_Борисовка,6.1711,408.5,5.3999,1,1.869,3.302,6.1678,0.0,7.9,residential,detour_gt_1.5;alt_>10pct_shorter,OSRM_ROUTE_SELECTION_ISSUE
w319134604,Бендеры,Борисовка,улица 12 Октября,17,4,in_city_zone4;district_Борисовка,6.2586,429.9,5.4874,1,1.948,3.213,6.2552,0.0,18.5,residential,detour_gt_1.5;alt_>10pct_shorter,OSRM_ROUTE_SELECTION_ISSUE
w319227705,Бендеры,Борисовка,улица 12 Октября,21,4,in_city_zone4;district_Борисовка,6.2739,423.5,5.5028,1,1.963,3.195,6.2706,0.0,17.6,residential,detour_gt_1.5;alt_>10pct_shorter,OSRM_ROUTE_SELECTION_ISSUE
w319227708,Бендеры,Борисовка,улица 12 Октября,23,4,in_city_zone4;district_Борисовка,6.2995,427.2,5.3433,1,1.981,3.18,6.2963,0.0,14.7,residential,detour_gt_1.5;alt_>10pct_shorter,OSRM_ROUTE_SELECTION_ISSUE
w319227709,Бендеры,Борисовка,улица 12 Октября,25,4,in_city_zone4;district_Борисовка,6.3161,429.6,5.3267,1,1.995,3.166,6.3129,0.0,16.6,residential,detour_gt_1.5;alt_>10pct_shorter,OSRM_ROUTE_SELECTION_ISSUE
w319227711,Бендеры,Борисовка,улица 12 Октября,27,4,in_city_zone4;district_Борисовка,6.333,432,5.3098,1,2.007,3.155,6.3298,0.0,15.3,residential,detour_gt_1.5;alt_>10pct_shorter,OSRM_ROUTE_SELECTION_ISSUE
w319223032,Бендеры,Борисовка,улица 12 Октября,28,4,in_city_zone4;district_Борисовка,6.2889,425.6,5.5178,1,1.947,3.229,6.2857,0.0,25.0,residential,detour_gt_1.5;alt_>10pct_shorter,OSRM_ROUTE_SELECTION_ISSUE
w319227716,Бендеры,Борисовка,улица 12 Октября,29,4,in_city_zone4;district_Борисовка,6.358,435.6,5.2849,1,2.028,3.135,6.3547,0.0,18.1,residential,detour_gt_1.5;alt_>10pct_shorter,OSRM_ROUTE_SELECTION_ISSUE
w319223034,Бендеры,Борисовка,улица 12 Октября,30,4,in_city_zone4;district_Борисовка,6.317,429.7,5.3258,1,1.973,3.202,6.3138,0.0,19.0,residential,detour_gt_1.5;alt_>10pct_shorter,OSRM_ROUTE_SELECTION_ISSUE
w319227713,Бендеры,Борисовка,улица 12 Октября,31,4,in_city_zone4;district_Борисовка,6.5717,443.6,5.2956,1,2.047,3.21,6.5678,0.0,9.7,residential,detour_gt_1.5;alt_>10pct_shorter,OSRM_ROUTE_SELECTION_ISSUE
w319227862,Бендеры,Борисовка,улица 12 Октября,33,4,in_city_zone4;district_Борисовка,6.5879,442.2,5.3118,1,2.074,3.176,6.584,0.0,16.0,residential,detour_gt_1.5;alt_>10pct_shorter,OSRM_ROUTE_SELECTION_ISSUE
w319227717,Бендеры,Борисовка,улица 12 Октября,34,4,in_city_zone4;district_Борисовка,6.5615,438.4,5.2854,1,2.031,3.231,6.5576,0.0,18.8,residential,detour_gt_1.5;alt_>10pct_shorter,OSRM_ROUTE_SELECTION_ISSUE
w319227863,Бендеры,Борисовка,улица 12 Октября,35,4,in_city_zone4;district_Борисовка,6.6186,446.7,5.3425,1,2.107,3.142,6.6147,0.0,30.7,residential,detour_gt_1.5;alt_>10pct_shorter,OSRM_ROUTE_SELECTION_ISSUE
w319227725,Бендеры,Борисовка,улица 12 Октября,36,4,in_city_zone4;district_Борисовка,6.6274,447.9,5.189,1,2.081,3.184,6.6235,0.0,16.4,residential,detour_gt_1.5;alt_>10pct_shorter,OSRM_ROUTE_SELECTION_ISSUE
w319227864,Бендеры,Борисовка,улица 12 Октября,37,4,in_city_zone4;district_Борисовка,6.635,449,5.1814,1,2.112,3.141,6.6311,0.0,20.9,residential,detour_gt_1.5;alt_>10pct_shorter,OSRM_ROUTE_SELECTION_ISSUE
w319227726,Бендеры,Борисовка,улица 12 Октября,38,4,in_city_zone4;district_Борисовка,6.6573,452.2,5.1591,1,2.106,3.161,6.6534,0.0,13.0,residential,detour_gt_1.5;alt_>10pct_shorter,OSRM_ROUTE_SELECTION_ISSUE
w319305792,Бендеры,Борисовка,улица 12 Октября,39,4,in_city_zone4;district_Борисовка,6.6542,451.8,5.1622,1,2.122,3.136,6.6503,0.0,14.5,residential,detour_gt_1.5;alt_>10pct_shorter,OSRM_ROUTE_SELECTION_ISSUE
w319227727,Бендеры,Борисовка,улица 12 Октября,40,4,in_city_zone4;district_Борисовка,6.6835,456,5.1329,1,2.118,3.155,6.6796,0.0,24.6,residential,detour_gt_1.5;alt_>10pct_shorter,OSRM_ROUTE_SELECTION_ISSUE
w319305801,Бендеры,Борисовка,улица 12 Октября,41,4,in_city_zone4;district_Борисовка,6.6766,455,5.1398,1,2.142,3.117,6.6727,0.0,19.9,residential,detour_gt_1.5;alt_>10pct_shorter,OSRM_ROUTE_SELECTION_ISSUE
w319227732,Бендеры,Борисовка,улица 12 Октября,42,4,in_city_zone4;district_Борисовка,6.7181,461,5.0983,1,2.152,3.122,6.7143,0.0,13.6,residential,detour_gt_1.5;alt_>10pct_shorter,OSRM_ROUTE_SELECTION_ISSUE
w319227731,Бендеры,Борисовка,улица 12 Октября,44,4,in_city_zone4;district_Борисовка,6.7343,463.3,5.0821,1,2.165,3.11,6.7304,0.0,11.7,residential,detour_gt_1.5;alt_>10pct_shorter,OSRM_ROUTE_SELECTION_ISSUE
w319305804,Бендеры,Борисовка,улица 12 Октября,45,4,in_city_zone4;district_Борисовка,6.7053,459.1,5.1111,1,2.162,3.102,6.7014,0.0,16.4,residential,detour_gt_1.5;alt_>10pct_shorter,OSRM_ROUTE_SELECTION_ISSUE
