canonical_address,full_address_ru,display_address_ru,settlement_ru,district_ru,street_ru,housenumber,coordinate_spread_m,candidate_uid,lon,lat,expected_km,status,resolution,direct_export_eligible
бендеры||улица щорса|12,"Бендеры, улица Щорса, дом 12",улица Щорса,Бендеры,,улица Щорса,12,175,w96821761,29.4876,46.82742,1.2,disputed,owner_review_required,False
бендеры||улица щорса|12,"Бендеры, улица Щорса, дом 12",улица Щорса,Бендеры,,улица Щорса,12,175,w295029587,29.48852,46.82584,1.217,disputed,owner_review_required,False
бендеры||улица щорса|12,"Бендеры, улица Щорса, дом 12",улица Щорса,Бендеры,,улица Щорса,12,175,w295193356,29.48841,46.82635,1.219,disputed,owner_review_required,False
бендеры||улица щорса|12,"Бендеры, улица Щорса, дом 12",улица Щорса,Бендеры,,улица Щорса,12,175,n6787534385,29.48749,46.82713,1.173,disputed,owner_review_required,False
бендеры||улица гагарина|10,"Бендеры, улица Гагарина, дом 10",улица Гагарина (Бендеры),Бендеры,,улица Гагарина,10,201,w107683770,29.48285,46.82665,1.283,disputed,owner_review_required,False
бендеры||улица гагарина|10,"Бендеры, улица Гагарина, дом 10",улица Гагарина (Бендеры),Бендеры,,улица Гагарина,10,201,w291432268,29.48549,46.82545,1.014,disputed,owner_review_required,False
бендеры||индустриальная улица|107,"Бендеры, Индустриальная улица, дом 107",Индустриальная улица,Бендеры,,Индустриальная улица,107,1238,w115331363,29.49325,46.78735,4.793,disputed,owner_review_required,False
бендеры||индустриальная улица|107,"Бендеры, Индустриальная улица, дом 107",Индустриальная улица,Бендеры,,Индустриальная улица,107,1238,w353825067,29.47696,46.79112,4.251,disputed,owner_review_required,False
бендеры||индустриальная улица|111,"Бендеры, Индустриальная улица, дом 111",Индустриальная улица,Бендеры,,Индустриальная улица,111,781,w115331370,29.48714,46.7865,5.398,disputed,owner_review_required,False
бендеры||индустриальная улица|111,"Бендеры, Индустриальная улица, дом 111",Индустриальная улица,Бендеры,,Индустриальная улица,111,781,w352679842,29.47686,46.79059,4.345,disputed,owner_review_required,False
бендеры||индустриальная улица|109,"Бендеры, Индустриальная улица, дом 109",Индустриальная улица,Бендеры,,Индустриальная улица,109,1285,w115331377,29.49381,46.78746,4.815,disputed,owner_review_required,False
бендеры||индустриальная улица|109,"Бендеры, Индустриальная улица, дом 109",Индустриальная улица,Бендеры,,Индустриальная улица,109,1285,w353825069,29.4769,46.79077,4.289,disputed,owner_review_required,False
бендеры||индустриальная улица|113,"Бендеры, Индустриальная улица, дом 113",Индустриальная улица,Бендеры,,Индустриальная улица,113,758,w115331422,29.48689,46.7869,5.35,disputed,owner_review_required,False
бендеры||индустриальная улица|113,"Бендеры, Индустриальная улица, дом 113",Индустриальная улица,Бендеры,,Индустриальная улица,113,758,w405169681,29.47691,46.79033,4.35,disputed,owner_review_required,False
бендеры||индустриальная улица|115,"Бендеры, Индустриальная улица, дом 115",Индустриальная улица,Бендеры,,Индустриальная улица,115,755,w115331465,29.48685,46.78747,5.288,disputed,owner_review_required,False
бендеры||индустриальная улица|115,"Бендеры, Индустриальная улица, дом 115",Индустриальная улица,Бендеры,,Индустриальная улица,115,755,w405169683,29.47691,46.7902,4.352,disputed,owner_review_required,False
бендеры||улица петровского|6,"Бендеры, улица Петровского, дом 6",улица Петровского,Бендеры,,улица Петровского,6,524,w116073001,29.47162,46.84073,3.229,disputed,owner_review_required,False
бендеры||улица петровского|6,"Бендеры, улица Петровского, дом 6",улица Петровского,Бендеры,,улица Петровского,6,524,w136387826,29.47279,46.84162,3.19,disputed,owner_review_required,False
бендеры||улица петровского|6,"Бендеры, улица Петровского, дом 6",улица Петровского,Бендеры,,улица Петровского,6,524,w297047298,29.46589,46.84159,3.708,disputed,owner_review_required,False
бендеры||парканская улица|13,"Бендеры, Липканы, Парканская улица, дом 13",Парканская улица,Бендеры,Липканы,Парканская улица,13,313,w159914380,29.4829,46.84663,3.488,disputed,owner_review_required,False
бендеры||парканская улица|13,"Бендеры, Липканы, Парканская улица, дом 13",Парканская улица,Бендеры,Липканы,Парканская улица,13,313,w399048968,29.48702,46.84539,3.846,disputed,owner_review_required,False
бендеры||улица ленина|50,"Бендеры, улица Ленина, дом 50",улица Ленина (Бендеры),Бендеры,,улица Ленина,50,365,w160140426,29.48442,46.8214,1.001,disputed,owner_review_required,False
