address_id,street,house_number,router_distance_km,nearest_threshold_km,distance_to_threshold_m,provisional_zone,neighbor_zone_discontinuity,snap_risk,manual_review_required,reason
w352149828,Каховский тупик,6,5.6526,5.577,75.6,Zone 4,True,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w352149830,Каховский тупик,1а,5.2401,5.577,336.9,Zone 3,True,False,True,NEIGHBOR_ZONE_DISCONTINUITY
w352151085,Каховский тупик,226A,5.2819,5.577,295.1,Zone 3,True,False,True,NEIGHBOR_ZONE_DISCONTINUITY
w352151497,Каховский тупик,224,5.2676,5.577,309.4,Zone 3,True,False,True,NEIGHBOR_ZONE_DISCONTINUITY
w352155381,улица 12 Октября,57,4.9651,5.577,611.9,Zone 3,True,False,True,NEIGHBOR_ZONE_DISCONTINUITY
w352155383,улица 12 Октября,59,4.9398,5.577,637.2,Zone 3,True,False,True,NEIGHBOR_ZONE_DISCONTINUITY
w352161705,Гербовецкая улица,26,5.7332,5.577,156.2,Zone 4,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w352161706,Гербовецкая улица,24,5.7168,5.577,139.8,Zone 4,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w352161707,Гербовецкая улица,22,5.6977,5.577,120.7,Zone 4,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w352161708,Гербовецкая улица,18,5.6594,5.577,82.4,Zone 4,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w352161709,Гербовецкая улица,20,5.6775,5.577,100.5,Zone 4,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w352161710,Гербовецкая улица,16,5.6425,5.577,65.5,Zone 4,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w352161711,Гербовецкая улица,14,5.6290,5.577,52.0,Zone 4,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w352161713,Гербовецкая улица,12,5.6035,5.577,26.5,Zone 4,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w352161714,Гербовецкая улица,10,5.5880,5.577,11.0,Zone 4,True,True,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY;SNAP_CAN_CROSS_THRESHOLD
w352161715,Гербовецкая улица,8,5.5698,5.577,7.2,Zone 3,True,True,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY;SNAP_CAN_CROSS_THRESHOLD
w352161716,Комсомольская улица,64,5.7077,5.577,130.7,Zone 4,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w352161717,Гербовецкая улица,28,5.7422,5.577,165.2,Zone 4,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w352161719,улица Мира,33,5.6618,5.577,84.8,Zone 4,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w352161999,улица Мира,46,5.6486,5.577,71.6,Zone 4,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w352163169,Санаторная улица,74,5.9702,5.577,393.2,Zone 4,True,False,True,NEIGHBOR_ZONE_DISCONTINUITY
w352163171,Санаторная улица,72,5.9607,5.577,383.7,Zone 4,True,False,True,NEIGHBOR_ZONE_DISCONTINUITY
w352265858,улица Мира,42,5.7015,5.577,124.5,Zone 4,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w352265859,улица Мира,40,5.7245,5.577,147.5,Zone 4,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w352316539,улица Мира,30,5.8563,5.577,279.3,Zone 4,True,False,True,NEIGHBOR_ZONE_DISCONTINUITY
w352316540,улица Мира,28,5.8752,5.577,298.2,Zone 4,True,False,True,NEIGHBOR_ZONE_DISCONTINUITY
w352316541,улица Мира,26,5.1608,5.577,416.2,Zone 3,True,False,True,NEIGHBOR_ZONE_DISCONTINUITY
w352316542,улица Мира,24,5.1435,5.577,433.5,Zone 3,True,False,True,NEIGHBOR_ZONE_DISCONTINUITY
w352318377,улица Мира,23,5.1608,5.577,416.2,Zone 3,True,False,True,NEIGHBOR_ZONE_DISCONTINUITY
w352318380,улица Мира,25,5.8706,5.577,293.6,Zone 4,True,False,True,NEIGHBOR_ZONE_DISCONTINUITY
w352630240,Комсомольская улица,71,5.7189,5.577,141.9,Zone 4,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w352631872,Комсомольская улица,53,5.2640,5.577,313.0,Zone 3,True,False,True,NEIGHBOR_ZONE_DISCONTINUITY
w353046235,Главная улица,77,6.1721,5.577,595.1,Zone 4,True,False,True,NEIGHBOR_ZONE_DISCONTINUITY
w353388714,улица Суворова,10,3.9827,4.076,93.3,Zone 2,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w353388716,улица Суворова,8,3.9591,4.076,116.9,Zone 2,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w353389124,улица Кирова,2,4.0943,4.076,18.3,Zone 3,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w353389125,улица Суворова,19,4.0555,4.076,20.5,Zone 2,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w353389129,улица Суворова,17,4.0372,4.076,38.8,Zone 2,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w353389130,улица Суворова,15,4.0237,4.076,52.3,Zone 2,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w353389132,улица Суворова,11,3.9903,4.076,85.7,Zone 2,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w353389133,улица Кирова,4,4.1122,4.076,36.2,Zone 3,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w353389135,улица Кирова,6,4.1342,4.076,58.2,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w353389137,улица Кирова,1,4.1286,4.076,52.6,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w353389138,улица Кирова,8,4.1627,4.076,86.7,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w353389139,улица Кирова,10,4.1956,4.076,119.6,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w353389140,улица Кирова,3,4.1610,4.076,85.0,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w353389389,улица Кирова,5,4.1759,4.076,99.9,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w353389392,улица Кирова,7,4.1933,4.076,117.3,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w353610704,улица Мира,10,4.1932,4.076,117.2,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w353610706,улица Мира,8,4.1743,4.076,98.3,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w353610708,улица Мира,6,4.1202,4.076,44.2,Zone 3,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w353610709,улица Мира,4,4.0958,4.076,19.8,Zone 3,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w353610790,улица Мира,7,4.1644,4.076,88.4,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w353619648,улица Суворова,9,3.9814,4.076,94.6,Zone 2,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w353825066,Индустриальная улица,105,3.9053,4.076,170.7,Zone 2,True,False,True,NEIGHBOR_ZONE_DISCONTINUITY
w353825068,Индустриальная улица,109а,3.9409,4.076,135.1,Zone 2,True,False,True,NEIGHBOR_ZONE_DISCONTINUITY
w354632082,Протягайловская улица,1,3.8838,4.076,192.2,Zone 2,True,False,True,NEIGHBOR_ZONE_DISCONTINUITY
w367553678,улица Мира,5а,4.1368,4.076,60.8,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w367553679,улица Мира,5,4.1284,4.076,52.4,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w367553681,улица Мира,3,4.1184,4.076,42.4,Zone 3,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w367553682,улица Мира,2,4.0788,4.076,2.8,Zone 3,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w367553906,улица Мира,1а,4.0787,4.076,2.7,Zone 3,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w367553908,улица Мира,32,4.0197,4.076,56.3,Zone 2,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w399048967,Парканская улица,11,4.1312,4.076,55.2,Zone 3,True,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w399048969,Парканская улица,9,4.0935,4.076,17.5,Zone 3,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w400824556,Индустриальная улица,20,4.0575,4.076,18.5,Zone 2,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w400824557,улица Мира,34,4.0340,4.076,42.0,Zone 2,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w402777350,улица Мира,36,4.0495,4.076,26.5,Zone 2,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w402777351,улица Мира,38,4.0640,4.076,12.0,Zone 2,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w402777352,улица Мира,40,4.0984,4.076,22.4,Zone 3,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w402777354,улица Мира,42,4.1130,4.076,37.0,Zone 3,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w404680628,улица Чапаева,21,2.3580,2.424,66.0,Zone 1,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w404770742,1-й переулок Кутузова,1,4.1707,4.076,94.7,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w404770743,2-й переулок Кутузова,3,4.1822,4.076,106.2,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w404770759,улица Гайдара,12а,4.0382,4.076,37.8,Zone 2,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w404772337,1-й переулок Кутузова,9,4.1235,4.076,47.5,Zone 3,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w404772338,1-й переулок Кутузова,4,4.0967,4.076,20.7,Zone 3,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w404772339,2-й переулок Кутузова,6,4.1742,4.076,98.2,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w404772340,2-й переулок Кутузова,8а,4.1948,4.076,118.8,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w404772341,1-й переулок Кутузова,15,4.1948,4.076,118.8,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w404772342,1-й переулок Кутузова,13,4.1561,4.076,80.1,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w404772343,1-й переулок Кутузова,11,4.1385,4.076,62.5,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w404772345,1-й переулок Кутузова,7,4.1098,4.076,33.8,Zone 3,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w404772346,1-й переулок Кутузова,2б,4.0280,4.076,48.0,Zone 2,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w404772347,1-й переулок Кутузова,30,4.0029,4.076,73.1,Zone 2,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w404772349,1-й переулок Кутузова,2а,4.0448,4.076,31.2,Zone 2,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w404772350,1-й переулок Кутузова,2,4.0694,4.076,6.6,Zone 2,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w404772351,1-й переулок Кутузова,5,4.0925,4.076,16.5,Zone 3,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w404772357,1-й переулок Кутузова,30а,3.9944,4.076,81.6,Zone 2,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w404772358,улица Энгельса,32,4.0043,4.076,71.7,Zone 2,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w404772360,1-й переулок Кутузова,3,4.0730,4.076,3.0,Zone 2,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w404774408,улица Гайдара,3,4.0576,4.076,18.4,Zone 2,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w404774414,улица Гайдара,5,3.9824,4.076,93.6,Zone 2,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w404774415,улица Гайдара,7а,4.0006,4.076,75.4,Zone 2,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w404774416,улица Гайдара,7,4.0182,4.076,57.8,Zone 2,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w404774417,улица Гайдара,9,4.0334,4.076,42.6,Zone 2,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w404776039,Парканская улица,19,3.7054,4.076,370.6,Zone 2,True,False,True,NEIGHBOR_ZONE_DISCONTINUITY
w404776040,Парканская улица,15,4.2149,4.076,138.9,Zone 3,True,False,True,NEIGHBOR_ZONE_DISCONTINUITY
w404776041,Парканская улица,17,4.2149,4.076,138.9,Zone 3,True,False,True,NEIGHBOR_ZONE_DISCONTINUITY
w404776044,улица Кутузова,2а,4.0669,4.076,9.1,Zone 2,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w404791984,улица Кутузова,1,4.0455,4.076,30.5,Zone 2,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w404791985,улица Кутузова,28,4.0583,4.076,17.7,Zone 2,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w404798005,улица Кутузова,24,4.0365,4.076,39.5,Zone 2,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w404798007,улица Кутузова,18,3.9754,4.076,100.6,Zone 2,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w404798008,улица Кутузова,20,3.9882,4.076,87.8,Zone 2,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w404798009,улица Кутузова,22,4.0189,4.076,57.1,Zone 2,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w404798017,улица Кутузова,5а,3.9801,4.076,95.9,Zone 2,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w404798019,улица Кутузова,5,3.9978,4.076,78.2,Zone 2,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w404798021,улица Кутузова,3,4.0134,4.076,62.6,Zone 2,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w404798022,улица Кутузова,2,3.9993,4.076,76.7,Zone 2,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w404798024,улица Кутузова,4,3.9635,4.076,112.5,Zone 2,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w404798026,переулок Грибоедова,4а,4.0040,4.076,72.0,Zone 2,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w404798035,Парканская улица,7,3.9798,4.076,96.2,Zone 2,True,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w405093285,улица Энгельса,38а,4.1247,4.076,48.7,Zone 3,True,True,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY;SNAP_CAN_CROSS_THRESHOLD
w405093288,улица Энгельса,34,4.0185,4.076,57.5,Zone 2,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w405093289,улица Энгельса,36,4.0402,4.076,35.8,Zone 2,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w405093290,улица Энгельса,38,4.0676,4.076,8.4,Zone 2,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w405112664,Южная улица,2,4.1394,4.076,63.4,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w405112665,Южная улица,4,4.1564,4.076,80.4,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w405169675,улица Мира,44,4.1289,4.076,52.9,Zone 3,True,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w405169684,Индустриальная улица,117,4.0453,4.076,30.7,Zone 2,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w405169685,Индустриальная улица,119,4.0576,4.076,18.4,Zone 2,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w405169700,улица Строителей,2,4.2881,4.076,212.1,Zone 3,True,False,True,NEIGHBOR_ZONE_DISCONTINUITY
w405292559,3-й Индустриальный переулок,3,4.1698,4.076,93.8,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w405297213,улица Строителей,19,4.1917,4.076,115.7,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w405297215,улица Строителей,21,4.1724,4.076,96.4,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w406631299,Южная улица,6,4.1733,4.076,97.3,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w406631300,Южная улица,121,4.0875,4.076,11.5,Zone 3,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w406631301,Южная улица,123,4.1054,4.076,29.4,Zone 3,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w406631302,Южная улица,8,4.1874,4.076,111.4,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w406631305,Гвардейская улица,1,4.1872,4.076,111.2,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w406637929,Южная улица,125а,4.1221,4.076,46.1,Zone 3,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w406637930,Южная улица,125,4.1388,4.076,62.8,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w406637931,Южная улица,127,4.1610,4.076,85.0,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w406639375,Молодёжная улица,51,5.6943,5.577,117.3,Zone 4,True,False,True,WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w407354375,переулок Мира,7,5.4650,5.577,112.0,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w407354379,переулок Мира,2,5.4724,5.577,104.6,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w408595946,улица Кутузова,26,4.0788,4.076,2.8,Zone 3,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w410946402,Протягайловская улица,5,4.1183,4.076,42.3,Zone 3,False,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w414674677,Кицканский переулок,6,4.0146,4.076,61.4,Zone 2,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w414674684,Кицканский переулок,8,4.0010,4.076,75.0,Zone 2,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w414674689,Кицканский переулок,10,3.9657,4.076,110.3,Zone 2,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w414674698,Кицканский переулок,3,4.0123,4.076,63.7,Zone 2,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w414674706,Кицканский переулок,5,3.9815,4.076,94.5,Zone 2,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w428711653,улица Мира,44,5.6711,5.577,94.1,Zone 4,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w47475149,Коммунистическая улица,207,4.2206,4.076,144.6,Zone 3,True,False,True,NEIGHBOR_ZONE_DISCONTINUITY
w47475152,Коммунистическая улица,209,3.4009,4.076,675.1,Zone 2,True,False,True,NEIGHBOR_ZONE_DISCONTINUITY
w47475164,Коммунистическая улица,203,3.2660,4.076,810.0,Zone 2,True,False,True,NEIGHBOR_ZONE_DISCONTINUITY
w47475165,Коммунистическая улица,205,3.3307,4.076,745.3,Zone 2,True,False,True,NEIGHBOR_ZONE_DISCONTINUITY
w47475167,Коммунистическая улица,201,3.2310,2.424,807.0,Zone 2,True,False,True,NEIGHBOR_ZONE_DISCONTINUITY
w484497586,улица Калашникова,55,5.5567,5.577,20.3,Zone 3,True,False,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w511417420,Южная улица,129,4.1798,4.076,103.8,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w528507074,улица Ломоносова,1,5.7285,5.577,151.5,Zone 4,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w532010840,Протягайловская улица,7,4.1812,4.076,105.2,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w532689732,Бельцкая улица,49,4.1936,4.076,117.6,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w561469641,Железнодорожная улица,36,5.5015,5.577,75.5,Zone 3,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w705816382,улица Георге Асаке,1,2.3344,2.424,89.6,Zone 1,False,False,True,WITHIN_100M_OF_THRESHOLD
w705834164,улица Георге Асаке,26,2.3473,2.424,76.7,Zone 1,False,False,True,WITHIN_100M_OF_THRESHOLD
w705834165,улица Георге Асаке,28,2.3586,2.424,65.4,Zone 1,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w757869686,улица Куйбышева,46,5.6593,5.577,82.3,Zone 4,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w757869687,улица Куйбышева,44,5.6735,5.577,96.5,Zone 4,False,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD
w87499740,Спортивная улица,1,4.0812,4.076,5.2,Zone 3,False,True,True,WITHIN_50M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;SNAP_CAN_CROSS_THRESHOLD
w91847060,улица 40 лет Победы,40,5.4033,5.577,173.7,Zone 3,True,False,True,NEIGHBOR_ZONE_DISCONTINUITY
w91847063,улица 40 лет Победы,11,5.4560,5.577,121.0,Zone 3,False,False,True,WITHIN_3_PERCENT_OF_THRESHOLD
w91847072,улица 40 лет Победы,7,5.4588,5.577,118.2,Zone 3,True,False,True,WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
w91847073,улица Мацнева,3,5.6296,5.577,52.6,Zone 4,True,False,True,WITHIN_100M_OF_THRESHOLD;WITHIN_3_PERCENT_OF_THRESHOLD;NEIGHBOR_ZONE_DISCONTINUITY
