uid,address,territory,is_city,route_km,base_price,external_status,external_km,external_surcharge,reference_price,old_k4_zone_id,proposed_zone
w302074724,"Бендеры, Железнодорожная улица, 86",Бендеры,True,5.023,22.092,n/a (city),0.0,0.0,22.092,3,2
w302074725,"Бендеры, улица Добродеева, 84",Бендеры,True,5.071,22.284,n/a (city),0.0,0.0,22.284,3,2
w302074727,"Бендеры, улица Сергея Ревенялэ, 13",Бендеры,True,5.089,22.356,n/a (city),0.0,0.0,22.356,3,2
w302074728,"Бендеры, улица Старого, 2",Бендеры,True,5.084,22.336,n/a (city),0.0,0.0,22.336,3,2
w302074735,"Бендеры, улица Сергея Ревенялэ, 11",Бендеры,True,5.124,22.496,n/a (city),0.0,0.0,22.496,3,2
w302074736,"Бендеры, улица Сергея Ревенялэ, 9",Бендеры,True,5.145,22.58,n/a (city),0.0,0.0,22.58,3,2
w302074738,"Бендеры, улица Сергея Ревенялэ, 7",Бендеры,True,5.261,23.044,n/a (city),0.0,0.0,23.044,3,3
w302074740,"Бендеры, улица Сергея Ревенялэ, 5",Бендеры,True,5.217,22.868,n/a (city),0.0,0.0,22.868,3,3
w302074741,"Бендеры, улица Сергея Ревенялэ, 3",Бендеры,True,5.232,22.928,n/a (city),0.0,0.0,22.928,3,3
w302074745,"Бендеры, улица Бородина, 7",Бендеры,True,5.156,22.624,n/a (city),0.0,0.0,22.624,3,2
w302074746,"Бендеры, Треугольный переулок, 5",Бендеры,True,5.213,22.852,n/a (city),0.0,0.0,22.852,3,3
w302074747,"Бендеры, Треугольный переулок, 11",Бендеры,True,5.227,22.908,n/a (city),0.0,0.0,22.908,3,3
w302074748,"Бендеры, Треугольный переулок, 9",Бендеры,True,5.243,22.972,n/a (city),0.0,0.0,22.972,3,3
w302074749,"Бендеры, Треугольный переулок, 7",Бендеры,True,5.258,23.032,n/a (city),0.0,0.0,23.032,3,3
w302074753,"Бендеры, Треугольный переулок, 1",Бендеры,True,5.302,23.208,n/a (city),0.0,0.0,23.208,3,3
w302074755,"Бендеры, Треугольный переулок, 3",Бендеры,True,5.212,22.848,n/a (city),0.0,0.0,22.848,3,3
w302141408,"Бендеры, Дубоссарская улица, 25",Бендеры,True,2.406,14.0,n/a (city),0.0,0.0,14.0,2,1
w302141409,"Бендеры, Дубоссарская улица, 27",Бендеры,True,2.421,14.0,n/a (city),0.0,0.0,14.0,2,1
w302141410,"Бендеры, Дубоссарская улица, 26",Бендеры,True,2.421,14.0,n/a (city),0.0,0.0,14.0,2,1
w302364396,"Бендеры, улица Няги, 17",Бендеры,True,2.022,14.0,n/a (city),0.0,0.0,14.0,1,1
w302364398,"Бендеры, улица Няги, 11",Бендеры,True,1.983,14.0,n/a (city),0.0,0.0,14.0,1,1
w302364399,"Бендеры, улица Няги, 9",Бендеры,True,2.035,14.0,n/a (city),0.0,0.0,14.0,1,1
w302364401,"Бендеры, улица Няги, 5",Бендеры,True,1.923,14.0,n/a (city),0.0,0.0,14.0,1,1
w302364406,"Бендеры, улица Няги, 2",Бендеры,True,1.87,14.0,n/a (city),0.0,0.0,14.0,1,1
w302364407,"Бендеры, улица Няги, 4",Бендеры,True,1.855,14.0,n/a (city),0.0,0.0,14.0,1,1
w302364414,"Бендеры, улица Няги, 14",Бендеры,True,1.911,14.0,n/a (city),0.0,0.0,14.0,1,1
w302364419,"Бендеры, Садовая улица, 81",Бендеры,True,1.833,14.0,n/a (city),0.0,0.0,14.0,1,1
w302364425,"Бендеры, Садовая улица, 84",Бендеры,True,1.853,14.0,n/a (city),0.0,0.0,14.0,1,1
w302364429,"Бендеры, Садовая улица, 85",Бендеры,True,1.876,14.0,n/a (city),0.0,0.0,14.0,1,1
w302364432,"Бендеры, Садовая улица, 88",Бендеры,True,1.879,14.0,n/a (city),0.0,0.0,14.0,1,1
w302364433,"Бендеры, улица Толбухина, 15",Бендеры,True,1.873,14.0,n/a (city),0.0,0.0,14.0,1,1
w302364434,"Бендеры, Октябрьская улица, 1",Бендеры,True,1.9,14.0,n/a (city),0.0,0.0,14.0,1,1
w302364509,"Бендеры, Октябрьская улица, 1а",Бендеры,True,1.915,14.0,n/a (city),0.0,0.0,14.0,1,1
w302364514,"Бендеры, улица Толбухина, 4",Бендеры,True,1.765,14.0,n/a (city),0.0,0.0,14.0,1,1
w302365003,"Бендеры, Песчанная улица, 18",Бендеры,True,2.145,14.0,n/a (city),0.0,0.0,14.0,2,1
w302365004,"Бендеры, Песчанная улица, 16",Бендеры,True,2.124,14.0,n/a (city),0.0,0.0,14.0,2,1
w302365005,"Бендеры, Песчанная улица, 14",Бендеры,True,2.111,14.0,n/a (city),0.0,0.0,14.0,2,1
w302365006,"Бендеры, Песчанный переулок, 2",Бендеры,True,2.141,14.0,n/a (city),0.0,0.0,14.0,2,1
w302365009,"Бендеры, Песчанный переулок, 1",Бендеры,True,2.154,14.0,n/a (city),0.0,0.0,14.0,2,1
w302365010,"Бендеры, Песчанный переулок, 3",Бендеры,True,2.167,14.0,n/a (city),0.0,0.0,14.0,2,1
w302365020,"Бендеры, Садовая улица, 87",Бендеры,True,1.886,14.0,n/a (city),0.0,0.0,14.0,1,1
w302365080,"Бендеры, Песчанный переулок, 14",Бендеры,True,1.939,14.0,n/a (city),0.0,0.0,14.0,1,1
w302365081,"Бендеры, Октябрьская улица, 3",Бендеры,True,2.322,14.0,n/a (city),0.0,0.0,14.0,2,1
w302365816,"Бендеры, Песчанная улица, 15а",Бендеры,True,2.056,14.0,n/a (city),0.0,0.0,14.0,1,1
w302365817,"Бендеры, Песчанная улица, 15",Бендеры,True,2.077,14.0,n/a (city),0.0,0.0,14.0,1,1
w302365820,"Бендеры, Песчанная улица, 13",Бендеры,True,2.031,14.0,n/a (city),0.0,0.0,14.0,1,1
w302366061,"Бендеры, Песчанная улица, 11",Бендеры,True,1.992,14.0,n/a (city),0.0,0.0,14.0,1,1
w302366063,"Бендеры, Песчанная улица, 13а",Бендеры,True,2.013,14.0,n/a (city),0.0,0.0,14.0,1,1
w302366065,"Бендеры, Песчанная улица, 9",Бендеры,True,1.992,14.0,n/a (city),0.0,0.0,14.0,1,1
w302366068,"Бендеры, Песчанная улица, 7",Бендеры,True,1.978,14.0,n/a (city),0.0,0.0,14.0,1,1
w302366069,"Бендеры, Песчанная улица, 1",Бендеры,True,1.913,14.0,n/a (city),0.0,0.0,14.0,1,1
w302366070,"Бендеры, Песчанная улица, 3а",Бендеры,True,1.929,14.0,n/a (city),0.0,0.0,14.0,1,1
w302366071,"Бендеры, Песчанная улица, 3",Бендеры,True,1.949,14.0,n/a (city),0.0,0.0,14.0,1,1
w302366072,"Бендеры, Песчанная улица, 5",Бендеры,True,1.963,14.0,n/a (city),0.0,0.0,14.0,1,1
w302368270,"Бендеры, Путейская улица, 20",Бендеры,True,2.392,14.0,n/a (city),0.0,0.0,14.0,2,1
w302368615,"Бендеры, улица Георге Асаке, 22",Бендеры,True,2.324,14.0,n/a (city),0.0,0.0,14.0,2,1
w302368616,"Бендеры, улица Георге Асаке, 24",Бендеры,True,2.328,14.0,n/a (city),0.0,0.0,14.0,2,1
w302368617,"Бендеры, Киевская улица, 1",Бендеры,True,4.714,20.856,n/a (city),0.0,0.0,20.856,3,2
w302369878,"Бендеры, Треугольный переулок, 6",Бендеры,True,5.245,22.98,n/a (city),0.0,0.0,22.98,3,3
w302369879,"Бендеры, Треугольный переулок, 4",Бендеры,True,5.262,23.048,n/a (city),0.0,0.0,23.048,3,3
w302369880,"Бендеры, улица Бородина, 1",Бендеры,True,5.329,23.316,n/a (city),0.0,0.0,23.316,3,3
w302370519,"Бендеры, улица Дзержинского, ПОСТ ЭЦ 1",Бендеры,True,1.265,14.0,n/a (city),0.0,0.0,14.0,1,1
w302370538,"Бендеры, улица Дзержинского, 6",Бендеры,True,1.395,14.0,n/a (city),0.0,0.0,14.0,1,1
w302370866,"Бендеры, Коммунистическая улица, 22",Бендеры,True,0.759,14.0,n/a (city),0.0,0.0,14.0,1,1
w302375946,"Бендеры, Первомайская улица, 24",Бендеры,True,2.087,14.0,n/a (city),0.0,0.0,14.0,1,1
w302375950,"Бендеры, Первомайская улица, 22",Бендеры,True,2.101,14.0,n/a (city),0.0,0.0,14.0,2,1
w302375951,"Бендеры, Первомайская улица, 20",Бендеры,True,2.115,14.0,n/a (city),0.0,0.0,14.0,2,1
w302375953,"Бендеры, Первомайская улица, 20/2",Бендеры,True,2.121,14.0,n/a (city),0.0,0.0,14.0,2,1
w302375955,"Бендеры, Дубоссарская улица, 24",Бендеры,True,2.412,14.0,n/a (city),0.0,0.0,14.0,2,1
w302375956,"Бендеры, Дубоссарская улица, 22",Бендеры,True,2.397,14.0,n/a (city),0.0,0.0,14.0,2,1
w302375958,"Бендеры, Дубоссарская улица, 20",Бендеры,True,2.38,14.0,n/a (city),0.0,0.0,14.0,2,1
w302375960,"Бендеры, Дубоссарская улица, 18",Бендеры,True,2.366,14.0,n/a (city),0.0,0.0,14.0,2,1
w302375963,"Бендеры, Дубоссарская улица, 16",Бендеры,True,2.35,14.0,n/a (city),0.0,0.0,14.0,2,1
w302375967,"Бендеры, Дубоссарская улица, 14",Бендеры,True,2.334,14.0,n/a (city),0.0,0.0,14.0,2,1
w302375968,"Бендеры, Дубоссарская улица, 12",Бендеры,True,2.32,14.0,n/a (city),0.0,0.0,14.0,2,1
w302375970,"Бендеры, Дубоссарская улица, 10",Бендеры,True,2.306,14.0,n/a (city),0.0,0.0,14.0,2,1
w302375971,"Бендеры, Дубоссарская улица, 8",Бендеры,True,2.289,14.0,n/a (city),0.0,0.0,14.0,2,1
w302375973,"Бендеры, Дубоссарская улица, 11",Бендеры,True,2.318,14.0,n/a (city),0.0,0.0,14.0,2,1
w302375976,"Бендеры, Дубоссарская улица, 9",Бендеры,True,2.303,14.0,n/a (city),0.0,0.0,14.0,2,1
w302375977,"Бендеры, Дубоссарская улица, 7",Бендеры,True,2.262,14.0,n/a (city),0.0,0.0,14.0,2,1
w302375979,"Бендеры, Первомайская улица, 18/18-а",Бендеры,True,2.132,14.0,n/a (city),0.0,0.0,14.0,2,1
w302375980,"Бендеры, Дубоссарская улица, 16-а",Бендеры,True,2.215,14.0,n/a (city),0.0,0.0,14.0,2,1
w302375981,"Бендеры, Первомайская улица, 14",Бендеры,True,2.158,14.0,n/a (city),0.0,0.0,14.0,2,1
w302375982,"Бендеры, Первомайская улица, 16",Бендеры,True,2.147,14.0,n/a (city),0.0,0.0,14.0,2,1
w302376200,"Бендеры, Первомайская улица, 73/1",Бендеры,True,2.039,14.0,n/a (city),0.0,0.0,14.0,1,1
w302488618,"Бендеры, Песчанная улица, 12",Бендеры,True,2.051,14.0,n/a (city),0.0,0.0,14.0,1,1
w302488619,"Бендеры, Песчанная улица, 10",Бендеры,True,2.019,14.0,n/a (city),0.0,0.0,14.0,1,1
w302488627,"Бендеры, Песчанная улица, 8",Бендеры,True,1.964,14.0,n/a (city),0.0,0.0,14.0,1,1
w302488631,"Бендеры, Песчанная улица, 6",Бендеры,True,1.949,14.0,n/a (city),0.0,0.0,14.0,1,1
w302488632,"Бендеры, Песчанная улица, 4",Бендеры,True,1.939,14.0,n/a (city),0.0,0.0,14.0,1,1
w302488635,"Бендеры, Песчанная улица, 2",Бендеры,True,1.91,14.0,n/a (city),0.0,0.0,14.0,1,1
w302490087,"Бендеры, Песчанная улица, 134",Бендеры,True,1.867,14.0,n/a (city),0.0,0.0,14.0,1,1
w302490088,"Бендеры, Песчанная улица, 147",Бендеры,True,1.456,14.0,n/a (city),0.0,0.0,14.0,1,1
w302490091,"Бендеры, Песчанная улица, 149",Бендеры,True,1.479,14.0,n/a (city),0.0,0.0,14.0,1,1
w302490093,"Бендеры, Песчанная улица, 136",Бендеры,True,1.847,14.0,n/a (city),0.0,0.0,14.0,1,1
w302490098,"Бендеры, Песчанная улица, 155",Бендеры,True,1.891,14.0,n/a (city),0.0,0.0,14.0,1,1
w302490099,"Бендеры, Песчанная улица, 138",Бендеры,True,1.813,14.0,n/a (city),0.0,0.0,14.0,1,1
w302490103,"Бендеры, Песчанная улица, 157",Бендеры,True,1.833,14.0,n/a (city),0.0,0.0,14.0,1,1
w302490107,"Бендеры, Песчанная улица, 159",Бендеры,True,1.812,14.0,n/a (city),0.0,0.0,14.0,1,1
w302490108,"Бендеры, Песчанная улица, 161",Бендеры,True,1.798,14.0,n/a (city),0.0,0.0,14.0,1,1
w302490110,"Бендеры, улица Тамары Кручок, 157",Бендеры,True,1.548,14.0,n/a (city),0.0,0.0,14.0,1,1
w302490111,"Бендеры, Песчанная улица, 163",Бендеры,True,1.786,14.0,n/a (city),0.0,0.0,14.0,1,1
w302490112,"Бендеры, улица Тамары Кручок, 165",Бендеры,True,1.767,14.0,n/a (city),0.0,0.0,14.0,1,1
w302490113,"Бендеры, улица Тамары Кручок, 167",Бендеры,True,1.74,14.0,n/a (city),0.0,0.0,14.0,1,1
w302490115,"Бендеры, улица Тамары Кручок, 177",Бендеры,True,1.833,14.0,n/a (city),0.0,0.0,14.0,1,1
w302492922,"Бендеры, Первомайская улица, 2",Бендеры,True,2.294,14.0,n/a (city),0.0,0.0,14.0,2,1
w302492924,"Бендеры, Первомайская улица, 2/А",Бендеры,True,2.28,14.0,n/a (city),0.0,0.0,14.0,2,1
w302492926,"Бендеры, Первомайская улица, 2/Б",Бендеры,True,2.268,14.0,n/a (city),0.0,0.0,14.0,2,1
w302492928,"Бендеры, улица Георге Асаке, 3",Бендеры,True,2.365,14.0,n/a (city),0.0,0.0,14.0,2,1
w302492930,"Бендеры, улица Георге Асаке, 5а",Бендеры,True,2.387,14.0,n/a (city),0.0,0.0,14.0,2,1
w302492932,"Бендеры, Первомайская улица, 12",Бендеры,True,2.192,14.0,n/a (city),0.0,0.0,14.0,2,1
w302492933,"Бендеры, Первомайская улица, 10",Бендеры,True,2.211,14.0,n/a (city),0.0,0.0,14.0,2,1
w302492935,"Бендеры, Первомайская улица, 8",Бендеры,True,2.227,14.0,n/a (city),0.0,0.0,14.0,2,1
w302492936,"Бендеры, Первомайская улица, 6",Бендеры,True,2.244,14.0,n/a (city),0.0,0.0,14.0,2,1
w302492937,"Бендеры, Первомайская улица, 4",Бендеры,True,2.255,14.0,n/a (city),0.0,0.0,14.0,2,1
w302537732,"Бендеры, Коммунистическая улица, 155",Бендеры,True,1.807,14.0,n/a (city),0.0,0.0,14.0,1,1
w302537733,"Бендеры, Херсонская улица, 153",Бендеры,True,1.789,14.0,n/a (city),0.0,0.0,14.0,1,1
w302537734,"Бендеры, Коммунистическая улица, 159",Бендеры,True,1.841,14.0,n/a (city),0.0,0.0,14.0,1,1
w302537735,"Бендеры, Коммунистическая улица, 160",Бендеры,True,1.836,14.0,n/a (city),0.0,0.0,14.0,1,1
w302537738,"Бендеры, улица Некрасова, 67",Бендеры,True,1.925,14.0,n/a (city),0.0,0.0,14.0,1,1
w302537739,"Бендеры, улица Некрасова, 161",Бендеры,True,1.903,14.0,n/a (city),0.0,0.0,14.0,1,1
w302537741,"Бендеры, улица Некрасова, 73",Бендеры,True,1.932,14.0,n/a (city),0.0,0.0,14.0,1,1
w302537742,"Бендеры, улица Некрасова, 75",Бендеры,True,1.945,14.0,n/a (city),0.0,0.0,14.0,1,1
w302537743,"Бендеры, улица Некрасова, 77",Бендеры,True,1.952,14.0,n/a (city),0.0,0.0,14.0,1,1
w302537744,"Бендеры, улица Некрасова, 79",Бендеры,True,1.964,14.0,n/a (city),0.0,0.0,14.0,1,1
w302537745,"Бендеры, улица Некрасова, 81",Бендеры,True,1.977,14.0,n/a (city),0.0,0.0,14.0,1,1
w302537746,"Бендеры, улица Некрасова, 83",Бендеры,True,2.002,14.0,n/a (city),0.0,0.0,14.0,1,1
w302537747,"Бендеры, улица Некрасова, 85",Бендеры,True,2.018,14.0,n/a (city),0.0,0.0,14.0,1,1
w302537749,"Бендеры, улица Некрасова, 66",Бендеры,True,1.954,14.0,n/a (city),0.0,0.0,14.0,1,1
w302537750,"Бендеры, улица Некрасова, 87",Бендеры,True,2.039,14.0,n/a (city),0.0,0.0,14.0,1,1
w302539247,"Бендеры, улица Некрасова, 164",Бендеры,True,1.897,14.0,n/a (city),0.0,0.0,14.0,1,1
w302539248,"Бендеры, улица Некрасова, 65",Бендеры,True,1.939,14.0,n/a (city),0.0,0.0,14.0,1,1
