address_id,territory,district,street,house_number,lat,lon,fixed_origin_lat,fixed_origin_lon,fixed_origin_km,metric_source,legacy_expected_km,delta_fixed_minus_legacy_km,provenance
w352470477,Бендеры,,улица Менделеева,26,46.81165,29.46141,46.82388,29.48313,3.55,central_km,3.737,-0.187,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352470478,Бендеры,,улица Менделеева,24,46.81174,29.46155,46.82388,29.48313,3.565,central_km,3.751,-0.186,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352470488,Бендеры,,улица Асаке,72,46.81141,29.45978,46.82388,29.48313,3.643,central_km,3.803,-0.16,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352470802,Бендеры,,улица Асаке,58,46.8127,29.46113,46.82388,29.48313,3.82,central_km,3.98,-0.16,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352470806,Бендеры,,улица Асаке,56,46.81281,29.46132,46.82388,29.48313,3.838,central_km,3.998,-0.16,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352470809,Бендеры,,улица Асаке,54,46.81289,29.46144,46.82388,29.48313,3.85,central_km,4.01,-0.16,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352470810,Бендеры,,улица Асаке,52,46.81299,29.46152,46.82388,29.48313,3.862,central_km,4.022,-0.16,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352470814,Бендеры,,улица Асаке,50,46.81316,29.46172,46.82388,29.48313,3.887,central_km,4.046,-0.159,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352493645,Бендеры,,Московская улица,8,46.8227,29.47487,46.82388,29.48313,0.937,central_km,1.273,-0.336,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352628941,Протягайловка,,Гербовецкий переулок,3,46.82192,29.44709,46.82388,29.48313,5.88,central_km,5.709,0.171,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352630226,Протягайловка,,Гербовецкий переулок,7,46.82181,29.44648,46.82388,29.48313,5.927,central_km,5.756,0.171,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352630227,Протягайловка,,Гербовецкий переулок,5,46.82185,29.44673,46.82388,29.48313,5.908,central_km,5.737,0.171,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352630240,Протягайловка,,Комсомольская улица,71,46.82227,29.44903,46.82388,29.48313,5.719,central_km,5.547,0.172,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352631872,Протягайловка,,Комсомольская улица,53,46.82064,29.44972,46.82388,29.48313,5.264,central_km,5.217,0.047,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352633543,Протягайловка,,Гербовецкий переулок,12,46.82126,29.44381,46.82388,29.48313,6.136,central_km,5.964,0.172,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352633545,Протягайловка,,Гербовецкий переулок,10,46.82146,29.44437,46.82388,29.48313,6.087,central_km,5.916,0.171,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352633546,Протягайловка,,Гербовецкий переулок,8,46.8217,29.44532,46.82388,29.48313,6.01,central_km,5.839,0.171,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352633549,Протягайловка,,Гербовецкий переулок,11,46.82126,29.445,46.82388,29.48313,6.055,central_km,5.884,0.171,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352633550,Протягайловка,,Гербовецкий переулок,13,46.82113,29.44487,46.82388,29.48313,6.071,central_km,5.899,0.172,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352667476,Бендеры,,Варницкий тупик,16,46.84209,29.4632,46.82388,29.48313,4.796,central_km,4.385,0.411,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352667478,Бендеры,,Варницкий тупик,14,46.84195,29.46341,46.82388,29.48313,4.818,central_km,4.407,0.411,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352667484,Бендеры,,Хотинская улица,146,46.8419,29.46177,46.82388,29.48313,4.709,central_km,4.298,0.411,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352667485,Бендеры,,Хотинская улица,148,46.84205,29.46163,46.82388,29.48313,4.729,central_km,4.318,0.411,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352667487,Бендеры,,Хотинская улица,150,46.84215,29.46156,46.82388,29.48313,4.741,central_km,4.33,0.411,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352667488,Бендеры,,Хотинская улица,18,46.84217,29.46302,46.82388,29.48313,4.782,central_km,4.372,0.41,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352667493,Бендеры,,Хотинская улица,6,46.84267,29.46398,46.82388,29.48313,4.307,central_km,3.897,0.41,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352667495,Бендеры,,Хотинская улица,4а,46.84234,29.4633,46.82388,29.48313,4.811,central_km,4.4,0.411,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352667496,Бендеры,,Хотинская улица,4б,46.84243,29.46346,46.82388,29.48313,4.826,central_km,4.415,0.411,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352667497,Бендеры,,Хотинская улица,4,46.84256,29.46373,46.82388,29.48313,4.362,central_km,4.0,0.362,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352668630,Бендеры,,улица 12 Октября,76,46.84022,29.46079,46.82388,29.48313,4.767,central_km,4.357,0.41,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352668646,Бендеры,,улица 12 Октября,73,46.83907,29.46027,46.82388,29.48313,4.782,central_km,4.371,0.411,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352668649,Бендеры,,улица 12 Октября,71,46.83886,29.46014,46.82388,29.48313,4.801,central_km,4.391,0.41,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352668652,Бендеры,,улица 12 Октября,75,46.83926,29.46029,46.82388,29.48313,4.761,central_km,4.35,0.411,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352668654,Бендеры,,улица 12 Октября,77,46.83954,29.46033,46.82388,29.48313,4.731,central_km,4.32,0.411,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352669559,Бендеры,,Пионерская улица,15,46.83312,29.45854,46.82388,29.48313,6.426,central_km,5.933,0.493,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352679834,Бендеры,,переулок Текстильщиков,10,46.78821,29.48132,46.82388,29.48313,4.555,central_km,4.728,-0.173,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352679835,Бендеры,,Красноармейская улица,12,46.78806,29.4813,46.82388,29.48313,4.571,central_km,4.901,-0.33,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352679837,Бендеры,,Красноармейская улица,14,46.78792,29.48128,46.82388,29.48313,4.588,central_km,4.917,-0.329,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352679838,Бендеры,,Красноармейская улица,16,46.78775,29.48129,46.82388,29.48313,4.606,central_km,4.936,-0.33,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352679839,Бендеры,,Красноармейская улица,18,46.78761,29.48127,46.82388,29.48313,4.622,central_km,4.951,-0.329,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352679840,Бендеры,,Красноармейская улица,1а,46.7892,29.48175,46.82388,29.48313,4.444,central_km,4.774,-0.33,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352679841,Бендеры,,Индустриальная улица,127/1,46.78948,29.48237,46.82388,29.48313,4.484,central_km,4.813,-0.329,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352680191,Протягайловка,,Главная улица,80,46.82122,29.44351,46.82388,29.48313,6.194,central_km,6.022,0.172,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352680192,Протягайловка,,Гербовецкая улица,77,46.82574,29.43835,46.82388,29.48313,6.61,central_km,6.439,0.171,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352680270,Протягайловка,,Первомайская улица,41,46.82889,29.44144,46.82388,29.48313,6.693,central_km,6.383,0.31,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352680272,Протягайловка,,Первомайская улица,45,46.82902,29.44127,46.82388,29.48313,6.711,central_km,6.401,0.31,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352680274,Протягайловка,,Первомайская улица,43,46.829,29.44145,46.82388,29.48313,6.705,central_km,6.395,0.31,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352685623,Бендеры,,улица Горького,14,46.81683,29.47353,46.82388,29.48313,1.505,central_km,1.841,-0.336,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352687110,Бендеры,,Комсомольская улица,42а,46.81848,29.48414,46.82388,29.48313,0.809,central_km,1.138,-0.329,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352687111,Бендеры,,Комсомольская улица,42,46.81845,29.48438,46.82388,29.48313,0.827,central_km,1.157,-0.33,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352689080,Бендеры,,Московская улица,75A,46.82236,29.47813,46.82388,29.48313,0.771,central_km,1.108,-0.337,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352736528,Протягайловка,,Главная улица,82,46.8214,29.44327,46.82388,29.48313,6.22,central_km,6.049,0.171,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352736530,Протягайловка,,Главная улица,88,46.82157,29.44255,46.82388,29.48313,6.275,central_km,6.104,0.171,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352736531,Протягайловка,,Главная улица,86,46.82148,29.44283,46.82388,29.48313,6.253,central_km,6.081,0.172,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352736532,Протягайловка,,Главная улица,84,46.8214,29.44293,46.82388,29.48313,6.242,central_km,6.07,0.172,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
