address_id,territory,district,street,house_number,lat,lon,route_km,route_duration_min,route_metric_status,in_city_km,outside_city_km,outside_split_status,boundary_anchor_id,effective_km_1667,taxi_model_a_reference_rub,taxi_model_b_reference_rub,driver_take_fixed_a_rub,driver_take_percent_a_rub,driver_best_taxi_take_a_rub,current_zone_id,data_confidence,evidence_notes
n2459265282,Парканы,,Молодёжная улица,60,46.85064,29.52364,6.447,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265283,Парканы,,Молодёжная улица,62,46.85091,29.52356,6.415,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265284,Парканы,,Молодёжная улица,64,46.8512,29.52349,6.383,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265285,Парканы,,Молодёжная улица,66,46.85149,29.52344,6.351,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265286,Парканы,,Молодёжная улица,68,46.85175,29.52337,6.321,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265287,Парканы,,Молодёжная улица,43,46.84903,29.52371,6.624,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265288,Парканы,,Молодёжная улица,45,46.84924,29.52366,6.593,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265289,Парканы,,Молодёжная улица,47,46.84942,29.52362,6.58,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265290,Парканы,,Молодёжная улица,49,46.84963,29.52359,6.556,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265291,Парканы,,Молодёжная улица,51,46.84981,29.52355,6.536,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265292,Парканы,,Молодёжная улица,53,46.85001,29.52351,6.514,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265293,Парканы,,Молодёжная улица,55,46.85021,29.52346,6.466,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265294,Парканы,,Молодёжная улица,57,46.85043,29.5234,6.466,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265295,Парканы,,Молодёжная улица,59,46.85067,29.52335,6.44,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265296,Парканы,,Молодёжная улица,61,46.85093,29.52328,6.376,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265297,Парканы,,Молодёжная улица,65,46.85147,29.52313,6.349,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265299,Парканы,,Молодёжная улица,74,46.85245,29.52324,6.307,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265300,Парканы,,Молодёжная улица,76,46.85263,29.5232,6.327,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265301,Парканы,,Молодёжная улица,78,46.85277,29.52315,6.343,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265302,Парканы,,Молодёжная улица,80,46.85295,29.52312,6.364,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265303,Парканы,,Молодёжная улица,82,46.85309,29.52311,6.379,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265304,Парканы,,Молодёжная улица,84,46.85325,29.52305,6.397,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265306,Парканы,,Молодёжная улица,73,46.85255,29.52291,6.321,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265307,Парканы,,Молодёжная улица,75,46.85272,29.52287,6.341,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265308,Парканы,,Молодёжная улица,77,46.85287,29.52282,6.358,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265309,Парканы,,Молодёжная улица,79,46.85305,29.5228,6.377,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265310,Парканы,,Молодёжная улица,81,46.85322,29.52275,6.397,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265311,Парканы,,Молодёжная улица,86,46.85348,29.52302,6.422,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265312,Парканы,,Молодёжная улица,88,46.85364,29.52298,6.44,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265313,Парканы,,Молодёжная улица,90,46.8538,29.52292,6.459,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265314,Парканы,,Молодёжная улица,92,46.854,29.52289,6.482,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265315,Парканы,,Молодёжная улица,94,46.85422,29.52284,6.505,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265316,Парканы,,Молодёжная улица,96,46.85439,29.52277,6.526,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265317,Парканы,,Молодёжная улица,98,46.85458,29.52274,6.546,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265318,Парканы,,Молодёжная улица,100,46.85474,29.5227,6.565,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265319,Парканы,,Молодёжная улица,83,46.85341,29.5227,6.418,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265320,Парканы,,Молодёжная улица,85,46.85359,29.52265,6.439,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265321,Парканы,,Молодёжная улица,87,46.85374,29.5226,6.455,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265322,Парканы,,Молодёжная улица,89,46.85389,29.52257,6.473,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265323,Парканы,,Молодёжная улица,91,46.85404,29.52254,6.49,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265324,Парканы,,Молодёжная улица,93,46.85421,29.52249,6.508,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265325,Парканы,,Молодёжная улица,95,46.85437,29.52246,6.526,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265326,Парканы,,Молодёжная улица,97,46.8545,29.52245,6.541,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265327,Парканы,,Молодёжная улица,99,46.85466,29.5224,6.559,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265328,Парканы,,Молодёжная улица,101,46.85482,29.52239,6.577,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265330,Парканы,,Молодёжная улица,105,46.8551,29.5223,6.609,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265331,Парканы,,Молодёжная улица,107,46.85525,29.52229,6.626,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265332,Парканы,,Молодёжная улица,109,46.85541,29.52226,6.643,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265333,Парканы,,Молодёжная улица,112,46.85494,29.52265,6.587,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265334,Парканы,,Молодёжная улица,114,46.85511,29.52262,6.606,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265335,Парканы,,Молодёжная улица,116,46.85529,29.52257,6.627,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265336,Парканы,,Молодёжная улица,118,46.85543,29.52253,6.643,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265339,Парканы,,Молодёжная улица,120,46.85563,29.52251,6.665,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265341,Парканы,,Молодёжная улица,122,46.85583,29.52248,6.687,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265349,Парканы,,Молодёжная улица,124,46.85601,29.52242,6.708,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265352,Парканы,,Молодёжная улица,111,46.85554,29.52221,6.658,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265356,Парканы,,Молодёжная улица,113,46.85567,29.5222,6.672,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265358,Парканы,,Молодёжная улица,115,46.8558,29.52217,6.687,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265362,Парканы,,Молодёжная улица,117,46.85599,29.52213,6.708,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459265365,Парканы,,Молодёжная улица,119,46.85619,29.52209,6.731,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459281647,Парканы,,Степная улица,4,46.84481,29.52593,5.666,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459281650,Парканы,,Степная улица,6,46.84499,29.5259,5.688,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459281653,Парканы,,Степная улица,8,46.84516,29.52589,5.706,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459281656,Парканы,,Степная улица,10,46.84532,29.52586,5.724,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459281659,Парканы,,Степная улица,12,46.84549,29.52583,5.743,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459281662,Парканы,,Степная улица,14,46.84564,29.5258,5.759,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459281665,Парканы,,Степная улица,16,46.8458,29.52576,5.777,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459281668,Парканы,,Степная улица,18,46.84593,29.52572,5.793,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459281672,Парканы,,Степная улица,20,46.84608,29.52568,5.81,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459281676,Парканы,,Степная улица,22,46.84625,29.52566,5.829,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459281679,Парканы,,Степная улица,24,46.84639,29.52563,5.845,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459281682,Парканы,,Степная улица,26,46.84653,29.52561,5.861,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459281685,Парканы,,Степная улица,28,46.84669,29.52557,5.878,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459281692,Парканы,,Степная улица,30,46.84683,29.52556,5.894,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459281695,Парканы,,Степная улица,32,46.84702,29.52551,5.916,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459281698,Парканы,,Степная улица,34,46.84716,29.52549,5.931,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459281701,Парканы,,Степная улица,36,46.84729,29.52545,5.945,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459281704,Парканы,,Степная улица,38,46.84746,29.52544,5.964,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459281707,Парканы,,Степная улица,40,46.84759,29.52541,5.979,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459281710,Парканы,,Степная улица,42,46.84773,29.52536,5.994,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459281713,Парканы,,Степная улица,44,46.84789,29.52536,6.012,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459281716,Парканы,,Степная улица,46,46.84803,29.52531,6.028,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459281719,Парканы,,Степная улица,48,46.84815,29.52528,6.042,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459281722,Парканы,,Степная улица,50,46.84828,29.52527,6.056,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459281725,Парканы,,Степная улица,52,46.84841,29.52523,6.07,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459281727,Парканы,,Степная улица,54,46.84855,29.5252,6.086,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459281729,Парканы,,Степная улица,56,46.84868,29.52515,6.101,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459281732,Парканы,,Степная улица,60,46.84892,29.5251,6.128,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459281735,Парканы,,Степная улица,58,46.84879,29.52511,6.114,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2459281738,Парканы,,Степная улица,62,46.84906,29.52506,6.716,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
