address_id,territory,street,house_number,lat,lon,source_object_type,normalized_object_type,deliverable_address_status,exclusion_reason,manual_review_required
w352152723,Бендеры,Каховская улица,214,46.84667,29.45493,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352152725,Бендеры,Каховская улица,212,46.84657,29.45508,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352152727,Бендеры,Каховская улица,210,46.84651,29.45522,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352152729,Бендеры,Каховская улица,208,46.84642,29.45538,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352152731,Бендеры,Каховская улица,206,46.84634,29.45551,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352152733,Бендеры,Каховская улица,204,46.84624,29.45563,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352152735,Бендеры,Каховская улица,202,46.84618,29.45584,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352152737,Бендеры,Каховская улица,200,46.84601,29.45606,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352152740,Бендеры,Каховская улица,198,46.84594,29.45619,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352152757,Бендеры,Каховская улица,6,46.84738,29.45653,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352153725,Бендеры,улица 12 Октября,81,46.84234,29.46073,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352153727,Бендеры,улица 12 Октября,79,46.84189,29.46109,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352153729,Бендеры,Хотинская улица,77,46.84164,29.46138,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352153731,Бендеры,Хотинская улица,144,46.84179,29.46192,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352153734,Бендеры,Хотинская улица,73,46.84124,29.46178,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352155381,Бендеры,улица 12 Октября,57,46.83742,29.46066,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352155383,Бендеры,улица 12 Октября,59,46.83763,29.4605,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352155384,Бендеры,улица 12 Октября,61,46.83786,29.46058,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352155385,Бендеры,улица 12 Октября,63,46.83807,29.46061,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352155386,Бендеры,улица 12 Октября,65,46.83821,29.46059,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352155387,Бендеры,улица 12 Октября,67,46.83844,29.46041,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352155388,Бендеры,улица 12 Октября,69,46.8386,29.46054,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352155391,Бендеры,Кишинёвский тупик,7,46.8411,29.46404,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352155392,Бендеры,Кишинёвский тупик,3,46.84088,29.46374,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352156639,Протягайловка,Первомайская улица,4,46.82445,29.44466,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352156642,Протягайловка,Первомайская улица,8,46.82483,29.44443,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352156643,Протягайловка,улица Космонавтов,12,46.82514,29.44425,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352156644,Протягайловка,Первомайская улица,10,46.82497,29.44433,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352156646,Протягайловка,Первомайская улица,2,46.82418,29.44474,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352156650,Протягайловка,Гербовецкая улица,54,46.82387,29.44513,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352156651,Протягайловка,Гербовецкая улица,52,46.82379,29.44538,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352156653,Протягайловка,Гербовецкая улица,50,46.82364,29.44558,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352158426,Протягайловка,Гербовецкая улица,46,46.82354,29.44586,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352158429,Протягайловка,Гербовецкая улица,48,46.82362,29.44575,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352158431,Протягайловка,Гербовецкая улица,44,46.82345,29.44603,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352158434,Протягайловка,Гербовецкая улица,42,46.82332,29.44629,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352158436,Протягайловка,Гербовецкая улица,32,46.82284,29.44731,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352158439,Протягайловка,Гербовецкая улица,34,46.82294,29.44706,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352158442,Протягайловка,Гербовецкая улица,40,46.82322,29.44642,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352158444,Протягайловка,Гербовецкая улица,38,46.82316,29.44661,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352158450,Протягайловка,Гербовецкая улица,36,46.82301,29.44687,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352158458,Протягайловка,Гербовецкая улица,41,46.8244,29.44294,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352158464,Протягайловка,Гербовецкая улица,39,46.82432,29.44318,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352158480,Протягайловка,Гербовецкая улица,45,46.82487,29.44161,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352158482,Протягайловка,Первомайский переулок,1,46.82715,29.43976,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352160026,Протягайловка,Первомайская улица,20,46.8259,29.44378,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352160030,Протягайловка,улица Космонавтов,7,46.82636,29.44428,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352160038,Протягайловка,Первомайский переулок,7,46.82749,29.44097,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352160040,Протягайловка,Первомайский переулок,3,46.82726,29.44022,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352160042,Протягайловка,Первомайский переулок,5,46.82738,29.44064,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352160043,Протягайловка,Первомайский переулок,9,46.82756,29.44117,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352160045,Протягайловка,Первомайская улица,24,46.8262,29.44363,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352160049,Протягайловка,улица Космонавтов,4,46.82545,29.44535,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352160050,Протягайловка,Первомайская улица,26,46.82633,29.44358,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352160183,Протягайловка,Гербовецкая улица,47,46.82492,29.44141,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352160184,Протягайловка,Гербовецкая улица,49,46.82498,29.4412,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352160189,Протягайловка,Гербовецкая улица,55,46.82504,29.44052,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352161704,Бендеры,Гербовецкая улица,30,46.82286,29.4483,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352161705,Бендеры,Гербовецкая улица,26,46.82286,29.4486,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352161706,Бендеры,Гербовецкая улица,24,46.82277,29.44882,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352161707,Бендеры,Гербовецкая улица,22,46.82277,29.44907,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352161708,Бендеры,Гербовецкая улица,18,46.82291,29.44956,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352161709,Бендеры,Гербовецкая улица,20,46.82279,29.44933,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352161710,Бендеры,Гербовецкая улица,16,46.82279,29.44979,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352161711,Бендеры,Гербовецкая улица,14,46.8229,29.44996,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352161713,Бендеры,Гербовецкая улица,12,46.82281,29.45031,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352161714,Бендеры,Гербовецкая улица,10,46.82286,29.45051,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352161715,Бендеры,Гербовецкая улица,8,46.82283,29.45075,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352161716,Протягайловка,Комсомольская улица,64,46.82235,29.44933,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352161717,Бендеры,Гербовецкая улица,28,46.8229,29.44848,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352161718,Протягайловка,Комсомольская улица,62,46.82207,29.44942,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352161719,Протягайловка,улица Мира,33,46.82214,29.44996,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352161999,Протягайловка,улица Мира,46,46.82234,29.45033,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352162004,Протягайловка,Гербовецкая улица,2,46.82246,29.44705,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352162874,Бендеры,улица Куйбышева,25,46.82028,29.45304,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352163169,Бендеры,Санаторная улица,74,46.82365,29.45105,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352163170,Протягайловка,улица 50 лет Победы,68,46.82387,29.4505,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352163171,Бендеры,Санаторная улица,72,46.82389,29.451,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352163174,Протягайловка,улица 50 лет Победы,64,46.82406,29.45035,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352163175,Протягайловка,улица 50 лет Победы,62,46.82423,29.45026,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352163176,Протягайловка,улица 50 лет Победы,66,46.82392,29.4499,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352163177,Бендеры,Санаторная улица,70,46.82419,29.45084,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352263797,Бендеры,Лесовой переулок,5,46.82778,29.45083,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352263798,Бендеры,улица Ломоносова,47,46.82895,29.44939,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352263801,Бендеры,улица Ломоносова,45,46.82877,29.44942,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352263803,Бендеры,улица Ломоносова,41,46.8285,29.44962,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352263806,Бендеры,улица Ломоносова,30,46.82845,29.45002,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352263808,Бендеры,улица Ломоносова,28,46.82832,29.45012,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352263809,Бендеры,улица Ломоносова,37,46.82822,29.4497,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352263811,Бендеры,улица Ломоносова,35,46.82808,29.4497,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352263813,Бендеры,улица Ломоносова,33,46.828,29.44988,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352263814,Бендеры,улица Ломоносова,31,46.82788,29.44989,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352263816,Бендеры,улица Ломоносова,29,46.82773,29.4499,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352263818,Бендеры,улица Ломоносова,32,46.82885,29.4498,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352263822,Бендеры,улица Полоза,15,46.82858,29.45079,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352263824,Бендеры,улица Полоза,13,46.82851,29.451,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352263828,Бендеры,улица Полоза,11,46.82844,29.45116,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352263829,Бендеры,улица Полоза,9,46.82837,29.45133,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352263831,Бендеры,Лесовой переулок,2,46.82804,29.45076,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352263832,Бендеры,улица Ломоносова,26,46.82816,29.45021,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352263834,Бендеры,улица Ломоносова,24,46.82804,29.45031,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352263835,Бендеры,Лесовой переулок,22,46.82785,29.45043,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352263837,Бендеры,Лесовой переулок,22а,46.82763,29.45047,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352263839,Бендеры,улица Ломоносова,27,46.82753,29.45008,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352263840,Бендеры,улица Ломоносова,25,46.82739,29.45019,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352263842,Бендеры,улица Ломоносова,23,46.82727,29.45019,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352263844,Бендеры,улица Ломоносова,21,46.82716,29.45025,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352263846,Бендеры,улица Ломоносова,20,46.82748,29.45059,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352265835,Бендеры,Санаторная улица,58,46.82475,29.44998,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352265836,Протягайловка,улица 50 лет Победы,61,46.82444,29.44959,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352265841,Бендеры,улица Кошевого,3,46.82666,29.45052,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352265843,Бендеры,улица Кошевого,5,46.82659,29.45034,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352265844,Бендеры,улица Кошевого,7,46.82659,29.45011,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352265846,Бендеры,улица Кошевого,9,46.82651,29.44997,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352265853,Бендеры,улица Кошевого,16,46.82683,29.44992,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352265854,Бендеры,улица Полоза,3,46.82808,29.45195,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352265855,Бендеры,улица Полоза,5,46.82816,29.45178,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352265856,Бендеры,Лесовой переулок,7,46.8282,29.45151,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352265858,Протягайловка,улица Мира,42,46.82194,29.45059,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352265859,Протягайловка,улица Мира,40,46.82176,29.45074,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352265860,Протягайловка,улица Мира,38,46.82152,29.45095,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352265861,Протягайловка,улица Мира,36,46.8213,29.45114,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352265862,Протягайловка,улица Мира,34,46.82114,29.45127,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352265863,Бендеры,улица Куйбышева,23,46.82015,29.4532,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352265865,Бендеры,улица Куйбышева,21,46.82,29.45338,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352265866,Бендеры,улица Куйбышева,19,46.81977,29.45349,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352265869,Протягайловка,улица Мира,12,46.81915,29.45295,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352284664,Бендеры,Санаторная улица,56,46.82507,29.4498,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352284665,Протягайловка,Санаторная улица,54,46.82541,29.44958,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352284839,Бендеры,улица Куйбышева,5,46.8188,29.45483,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352285305,Протягайловка,переулок Куйбышева,3,46.81868,29.455,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352285307,Бендеры,улица Куйбышева,9,46.81904,29.45447,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352285308,Бендеры,улица Куйбышева,7,46.81892,29.45465,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352285313,Протягайловка,улица Мира,8,46.81871,29.45334,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352285314,Протягайловка,улица Мира,6,46.8186,29.45348,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352285315,Протягайловка,улица Мира,4,46.81843,29.45364,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352285316,Протягайловка,переулок Куйбышева,2,46.81826,29.45379,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352285322,Бендеры,улица Бориса Главана,40,46.8179,29.45534,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352285324,Протягайловка,улица Мира,1,46.81823,29.45322,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352285325,Протягайловка,улица Мира,3,46.81838,29.45299,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352285326,Протягайловка,улица Мира,5,46.81858,29.45292,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352285327,Протягайловка,улица Мира,9,46.81892,29.45251,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352285330,Протягайловка,улица Мира,11,46.81908,29.45238,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352285582,Бендеры,улица Калашникова,72,46.82859,29.44885,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352285583,Бендеры,улица Калашникова,70,46.82845,29.44892,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352285585,Бендеры,улица Калашникова,68,46.82834,29.44902,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352285586,Бендеры,улица Калашникова,66,46.8282,29.44908,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352285587,Бендеры,улица Калашникова,64,46.82809,29.44907,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352285588,Бендеры,улица Калашникова,62,46.82797,29.44914,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352285589,Бендеры,улица Калашникова,60,46.82783,29.4492,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352285804,Бендеры,улица Калашникова,58,46.82772,29.44927,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352285806,Бендеры,улица Калашникова,56,46.8276,29.44932,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352285807,Бендеры,улица Калашникова,54,46.82749,29.44941,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352285809,Бендеры,улица Калашникова,50,46.82733,29.44945,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352285810,Бендеры,улица Калашникова,48,46.82714,29.4496,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352285811,Бендеры,улица Калашникова,46,46.827,29.4496,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352285813,Протягайловка,Санаторная улица,32,46.82735,29.44843,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352285814,Протягайловка,улица 50 лет Победы,29,46.8277,29.44778,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352285815,Протягайловка,Санаторная улица,34,46.82722,29.44859,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352285816,Протягайловка,Санаторная улица,36,46.82707,29.44871,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352285817,Протягайловка,Санаторная улица,38,46.82689,29.44883,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352285818,Протягайловка,Санаторная улица,40,46.82669,29.44895,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306056,Бендеры,Загородная улица,37а,46.80911,29.46289,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306057,Бендеры,улица Мичурина,38,46.80906,29.46315,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306058,Бендеры,улица Мичурина,36,46.80904,29.46337,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306063,Бендеры,улица Мичурина,26,46.80883,29.46469,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306067,Бендеры,Загородная улица,35,46.80965,29.46344,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306070,Бендеры,улица Димитрова,35,46.8094,29.46383,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306072,Бендеры,улица Димитрова,33,46.80927,29.46396,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306073,Бендеры,улица Димитрова,31,46.80927,29.46423,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306074,Бендеры,улица Димитрова,29,46.80919,29.46449,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306075,Бендеры,улица Димитрова,27,46.80919,29.46474,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306076,Бендеры,улица Димитрова,16,46.80928,29.46641,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306078,Бендеры,улица Павлова,15,46.80959,29.46662,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306079,Бендеры,улица Павлова,13,46.8095,29.46685,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306081,Бендеры,улица Павлова,11,46.80951,29.46715,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306082,Бендеры,улица Димитрова,12,46.80921,29.46691,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306083,Бендеры,улица Павлова,6,46.80978,29.46738,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306084,Бендеры,улица Павлова,8,46.80979,29.46707,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306085,Бендеры,переулок Павлова,12,46.80988,29.46657,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306358,Бендеры,улица Павлова,2,46.80972,29.46789,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306359,Бендеры,улица Павлова,2а,46.80972,29.46809,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306360,Бендеры,улица Павлова,9,46.80944,29.46737,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306361,Бендеры,улица Павлова,7,46.80943,29.46766,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306362,Бендеры,улица Павлова,5,46.80939,29.46789,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306363,Бендеры,улица Павлова,3,46.80936,29.46815,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306364,Бендеры,Загородная улица,33,46.80989,29.46365,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306365,Бендеры,Загородная улица,31,46.81001,29.46385,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306367,Бендеры,улица Фрунзе,42,46.8101,29.46348,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306368,Бендеры,улица Пирогова,21,46.81066,29.46322,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306779,Бендеры,улица Павлова,16,46.80994,29.46597,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306780,Бендеры,улица Тельмана,5а,46.81031,29.46529,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306781,Бендеры,улица Павлова,14,46.80994,29.46632,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306787,Бендеры,улица Чкалова,6,46.81039,29.4657,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306788,Бендеры,улица Чкалова,5,46.81034,29.46612,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306789,Бендеры,улица Чкалова,4,46.81054,29.4658,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306790,Бендеры,улица Чкалова,2,46.81071,29.46582,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306791,Бендеры,улица Чкалова,3,46.8105,29.46616,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352306792,Бендеры,улица Чкалова,1,46.81067,29.46621,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352307860,Бендеры,улица Тельмана,22,46.80966,29.4641,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352307861,Бендеры,улица Тельмана,20,46.80978,29.46423,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w352307862,Бендеры,улица Тельмана,18,46.80987,29.46434,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
