uid,address,territory,status,canonical_route_km,route_km,route_km_duration_opt,straight_km,crosses_checkpoint,external_km,base_price,external_surcharge,reference_price,internal_zone,routing_status,old_k4_zone_id
w295020183,"Бендеры, Коммунистическая улица, 32",Бендеры,routed,0.673,0.6732,0.6732,0.547,False,0.0,14.0,0.0,14.0,1,routed,1
w295020184,"Бендеры, Коммунистическая улица, 30",Бендеры,routed,0.687,0.687,0.687,0.557,False,0.0,14.0,0.0,14.0,1,routed,1
w295020189,"Бендеры, улица Кирова, 19А",Бендеры,routed,0.817,0.8173,0.8173,0.619,False,0.0,14.0,0.0,14.0,1,routed,1
w295020775,"Бендеры, Коммунистическая улица, 28",Бендеры,routed,0.696,0.6952,0.6952,0.587,False,0.0,14.0,0.0,14.0,1,routed,1
w295020776,"Бендеры, Коммунистическая улица, 26",Бендеры,routed,0.709,0.7088,0.7088,0.581,False,0.0,14.0,0.0,14.0,1,routed,1
w295020777,"Бендеры, Коммунистическая улица, 24",Бендеры,routed,0.739,0.7393,0.7393,0.592,False,0.0,14.0,0.0,14.0,1,routed,1
w295020778,"Бендеры, улица Кирова, 19",Бендеры,routed,0.831,0.8305,0.8305,0.621,False,0.0,14.0,0.0,14.0,1,routed,1
w295020779,"Бендеры, улица Кирова, 17А",Бендеры,routed,0.844,0.8438,0.8438,0.618,False,0.0,14.0,0.0,14.0,1,routed,1
w295022295,"Бендеры, улица Кирова, 15",Бендеры,routed,0.867,0.8673,0.8673,0.65,False,0.0,14.0,0.0,14.0,1,routed,1
w295025850,"Бендеры, улица Шестакова, 49",Бендеры,routed,0.736,0.735,0.735,0.533,False,0.0,14.0,0.0,14.0,1,routed,1
w295025851,"Бендеры, улица Шестакова, 51",Бендеры,routed,0.748,0.7465,0.7465,0.55,False,0.0,14.0,0.0,14.0,1,routed,1
w295025852,"Бендеры, Комсомольская улица, 47",Бендеры,routed,0.908,0.8806,0.8806,0.617,False,0.0,14.0,0.0,14.0,1,routed,1
w295025853,"Бендеры, улица Шестакова, 69",Бендеры,routed,0.925,0.9244,0.9244,0.691,False,0.0,14.0,0.0,14.0,1,routed,1
w295025854,"Бендеры, улица Шестакова, 67",Бендеры,routed,0.911,0.909,0.909,0.674,False,0.0,14.0,0.0,14.0,1,routed,1
w295025855,"Бендеры, улица Шестакова, 71",Бендеры,routed,0.945,0.9432,0.9432,0.705,False,0.0,14.0,0.0,14.0,1,routed,1
w295025857,"Бендеры, улица Шестакова, 65",Бендеры,routed,0.907,0.9059,0.9059,0.685,False,0.0,14.0,0.0,14.0,1,routed,1
w295025861,"Бендеры, Садовая улица, 8",Бендеры,routed,1.004,1.0039,1.0039,0.727,False,0.0,14.0,0.0,14.0,1,routed,1
w295025862,"Бендеры, Садовая улица, 10а",Бендеры,routed,1.021,1.0202,1.0202,0.737,False,0.0,14.0,0.0,14.0,1,routed,1
w295025865,"Бендеры, Садовая улица, 10",Бендеры,routed,1.044,1.0445,1.0445,0.762,False,0.0,14.0,0.0,14.0,1,routed,1
w295025866,"Бендеры, Садовая улица, 12",Бендеры,routed,1.061,1.0612,1.0612,0.771,False,0.0,14.0,0.0,14.0,1,routed,1
w295025867,"Бендеры, Садовая улица, 14",Бендеры,routed,1.085,1.0848,1.0848,0.79,False,0.0,14.0,0.0,14.0,1,routed,1
w295025870,"Бендеры, Садовая улица, 16",Бендеры,routed,1.095,1.0958,1.0958,0.809,False,0.0,14.0,0.0,14.0,1,routed,1
w295025871,"Бендеры, Садовая улица, 18",Бендеры,routed,1.109,1.1088,1.1088,0.819,False,0.0,14.0,0.0,14.0,1,routed,1
w295025872,"Бендеры, улица Кавриаго, 43",Бендеры,routed,1.197,1.1655,1.1655,0.841,False,0.0,14.0,0.0,14.0,1,routed,1
w295025877,"Бендеры, Садовая улица, 20",Бендеры,routed,1.125,1.1255,1.1255,0.835,False,0.0,14.0,0.0,14.0,1,routed,1
w295025878,"Бендеры, Садовая улица, 22",Бендеры,routed,1.154,1.1543,1.1543,0.862,False,0.0,14.0,0.0,14.0,1,routed,1
w295025879,"Бендеры, улица Кавриаго, 45",Бендеры,routed,1.227,1.214,1.214,0.858,False,0.0,14.0,0.0,14.0,1,routed,1
w295025880,"Бендеры, Садовая улица, 21",Бендеры,routed,1.111,1.1109,1.1109,0.849,False,0.0,14.0,0.0,14.0,1,routed,1
w295025882,"Бендеры, Комсомольская улица, 51",Бендеры,routed,1.017,1.0175,1.0175,0.643,False,0.0,14.0,0.0,14.0,1,routed,1
w295025883,"Бендеры, Комсомольская улица, 53",Бендеры,routed,1.016,1.0164,1.0164,0.655,False,0.0,14.0,0.0,14.0,1,routed,1
w295025884,"Бендеры, улица Шестакова, 59",Бендеры,routed,0.813,0.8114,0.8114,0.592,False,0.0,14.0,0.0,14.0,1,routed,1
w295025885,"Бендеры, улица Шестакова, 57",Бендеры,routed,0.798,0.7966,0.7966,0.582,False,0.0,14.0,0.0,14.0,1,routed,1
w295025886,"Бендеры, улица Шестакова, 55",Бендеры,routed,0.779,0.7773,0.7773,0.568,False,0.0,14.0,0.0,14.0,1,routed,1
w295025887,"Бендеры, улица Шестакова, 53",Бендеры,routed,0.761,0.7593,0.7593,0.56,False,0.0,14.0,0.0,14.0,1,routed,1
w295025888,"Бендеры, Садовая улица, 6",Бендеры,routed,0.896,0.8965,0.8965,0.636,False,0.0,14.0,0.0,14.0,1,routed,1
w295025890,"Бендеры, Садовая улица, 4",Бендеры,routed,0.844,0.8447,0.8447,0.594,False,0.0,14.0,0.0,14.0,1,routed,1
w295026687,"Бендеры, улица Кирова, 30",Бендеры,routed,0.721,0.7209,0.7209,0.615,False,0.0,14.0,0.0,14.0,1,routed,1
w295026689,"Бендеры, улица Кирова, 26",Бендеры,routed,0.75,0.7497,0.7497,0.619,False,0.0,14.0,0.0,14.0,1,routed,1
w295026690,"Бендеры, улица Кирова, 28",Бендеры,routed,0.738,0.7372,0.7372,0.611,False,0.0,14.0,0.0,14.0,1,routed,1
w295026693,"Бендеры, улица Кирова, 24",Бендеры,routed,0.769,0.7693,0.7693,0.636,False,0.0,14.0,0.0,14.0,1,routed,1
w295026695,"Бендеры, улица Кирова, 22",Бендеры,routed,0.786,0.7862,0.7862,0.638,False,0.0,14.0,0.0,14.0,1,routed,1
w295026705,"Бендеры, Тираспольская улица, 5",Бендеры,routed,1.21,1.2101,1.2101,0.72,False,0.0,14.0,0.0,14.0,1,routed,1
w295026708,"Бендеры, Тираспольская улица, 11",Бендеры,routed,1.187,1.1871,1.1871,0.701,False,0.0,14.0,0.0,14.0,1,routed,1
w295026709,"Бендеры, Тираспольская улица, 13",Бендеры,routed,1.167,1.1669,1.1669,0.685,False,0.0,14.0,0.0,14.0,1,routed,1
w295026710,"Бендеры, улица Ткаченко, 4",Бендеры,routed,1.318,1.3177,1.3177,0.741,False,0.0,14.0,0.0,14.0,1,routed,1
w295027082,"Бендеры, Почтовый переулок, 16",Бендеры,routed,1.645,1.6448,1.6448,0.359,False,0.0,14.0,0.0,14.0,1,routed,1
w295027389,"Бендеры, Почтовый переулок, 14",Бендеры,routed,1.627,1.627,1.627,0.376,False,0.0,14.0,0.0,14.0,1,routed,1
w295027462,"Бендеры, Почтовый переулок, 12",Бендеры,routed,1.612,1.6117,1.6117,0.39,False,0.0,14.0,0.0,14.0,1,routed,1
w295027665,"Бендеры, Почтовый переулок, 10",Бендеры,routed,1.603,1.6029,1.6029,0.4,False,0.0,14.0,0.0,14.0,1,routed,1
w295028196,"Бендеры, Садовая улица, 19",Бендеры,routed,1.09,1.0904,1.0904,0.822,False,0.0,14.0,0.0,14.0,1,routed,1
w295028198,"Бендеры, Садовая улица, 23",Бендеры,routed,1.134,1.1344,1.1344,0.864,False,0.0,14.0,0.0,14.0,1,routed,1
w295028204,"Бендеры, улица Шестакова, 43 кв.1,2",Бендеры,routed,0.617,0.6171,0.6171,0.453,False,0.0,14.0,0.0,14.0,1,routed,1
w295028209,"Бендеры, Московская улица, 67",Бендеры,routed,0.673,0.6734,0.6734,0.486,False,0.0,14.0,0.0,14.0,1,routed,1
w295028213,"Бендеры, Московская улица, 71",Бендеры,routed,0.772,0.7718,0.7718,0.535,False,0.0,14.0,0.0,14.0,1,routed,1
w295029117,"Бендеры, улица Щорса, 45",Бендеры,routed,0.839,0.8393,0.8393,0.413,False,0.0,14.0,0.0,14.0,1,routed,1
w295029118,"Бендеры, улица Гагарина, 47",Бендеры,routed,0.818,0.8185,0.8185,0.396,False,0.0,14.0,0.0,14.0,1,routed,1
w295029119,"Бендеры, улица Гагарина, 47а",Бендеры,routed,0.79,0.7901,0.7901,0.378,False,0.0,14.0,0.0,14.0,1,routed,1
w295029123,"Бендеры, улица Щорса, 43а",Бендеры,routed,0.859,0.8592,0.8592,0.427,False,0.0,14.0,0.0,14.0,1,routed,1
w295029127,"Бендеры, улица Шестакова, 18",Бендеры,routed,0.932,0.9316,0.9322,0.411,False,0.0,14.0,0.0,14.0,1,routed,1
w295029585,"Бендеры, улица Шестакова, 14",Бендеры,routed,0.97,0.9688,0.9694,0.454,False,0.0,14.0,0.0,14.0,1,routed,1
w295029586,"Бендеры, улица Шестакова, 20",Бендеры,routed,0.919,0.9184,0.919,0.422,False,0.0,14.0,0.0,14.0,1,routed,1
w295029588,"Бендеры, улица Щорса, 41",Бендеры,routed,0.887,0.8872,0.8872,0.451,False,0.0,14.0,0.0,14.0,1,routed,1
w295029589,"Бендеры, улица Щорса, 39а",Бендеры,routed,0.905,0.9052,0.9052,0.467,False,0.0,14.0,0.0,14.0,1,routed,1
w295029590,"Бендеры, улица Щорса, 37",Бендеры,routed,0.925,0.9254,0.9254,0.485,False,0.0,14.0,0.0,14.0,1,routed,1
w295029591,"Бендеры, улица Щорса, 33",Бендеры,routed,0.948,0.9483,0.9483,0.506,False,0.0,14.0,0.0,14.0,1,routed,1
w295029592,"Бендеры, улица Щорса, 4",Бендеры,routed,1.151,1.1516,1.1516,0.529,False,0.0,14.0,0.0,14.0,1,routed,1
w295029593,"Бендеры, улица Гагарина, 49",Бендеры,routed,0.684,0.6837,0.6837,0.294,False,0.0,14.0,0.0,14.0,1,routed,1
w295029594,"Бендеры, улица Гагарина, 51",Бендеры,routed,0.669,0.6688,0.6688,0.286,False,0.0,14.0,0.0,14.0,1,routed,1
w295029595,"Бендеры, улица Гагарина, 53",Бендеры,routed,0.656,0.6563,0.6563,0.279,False,0.0,14.0,0.0,14.0,1,routed,1
w295029596,"Бендеры, улица Гагарина, 55",Бендеры,routed,0.641,0.6414,0.6414,0.272,False,0.0,14.0,0.0,14.0,1,routed,1
w295029599,"Бендеры, улица Гагарина, 20",Бендеры,routed,0.787,0.7868,0.7868,0.337,False,0.0,14.0,0.0,14.0,1,routed,1
w295029601,"Бендеры, улица Гагарина, 24",Бендеры,routed,0.822,0.8215,0.8215,0.361,False,0.0,14.0,0.0,14.0,1,routed,1
w295029778,"Бендеры, улица Шестакова, 36",Бендеры,routed,0.717,0.7178,0.7178,0.334,False,0.0,14.0,0.0,14.0,1,routed,1
w295029780,"Бендеры, улица Шестакова, 26",Бендеры,routed,0.804,0.8035,0.8035,0.359,False,0.0,14.0,0.0,14.0,1,routed,1
w295029783,"Бендеры, улица Сергея Лазо, 39",Бендеры,routed,0.583,0.5835,0.5835,0.281,False,0.0,14.0,0.0,14.0,1,routed,1
w295029954,"Бендеры, улица Кавриаго, 12",Бендеры,routed,0.856,0.856,0.856,0.769,False,0.0,14.0,0.0,14.0,1,routed,1
w295029955,"Бендеры, улица Кавриаго, 14б",Бендеры,routed,0.883,0.8825,0.8825,0.764,False,0.0,14.0,0.0,14.0,1,routed,1
w295029956,"Бендеры, улица Кавриаго, 14а",Бендеры,routed,0.893,0.8929,0.8929,0.768,False,0.0,14.0,0.0,14.0,1,routed,1
w295029957,"Бендеры, улица Кавриаго, 14",Бендеры,routed,0.907,0.9067,0.9067,0.764,False,0.0,14.0,0.0,14.0,1,routed,1
w295055233,"Бендеры, Садовая улица, 1",Бендеры,routed,0.846,0.8457,0.8457,0.618,False,0.0,14.0,0.0,14.0,1,routed,1
w295055234,"Бендеры, улица Маяковского, 10",Бендеры,routed,0.872,0.8721,0.8721,0.635,False,0.0,14.0,0.0,14.0,1,routed,1
w295055235,"Бендеры, Садовая улица, 3",Бендеры,routed,0.865,0.8651,0.8651,0.637,False,0.0,14.0,0.0,14.0,1,routed,1
w295055236,"Бендеры, улица Маяковского, 12",Бендеры,routed,0.883,0.8836,0.8836,0.646,False,0.0,14.0,0.0,14.0,1,routed,1
w295055237,"Бендеры, Садовая улица, 5",Бендеры,routed,0.887,0.8867,0.8867,0.653,False,0.0,14.0,0.0,14.0,1,routed,1
w295055239,"Бендеры, Садовая улица, 7",Бендеры,routed,0.911,0.911,0.911,0.67,False,0.0,14.0,0.0,14.0,1,routed,1
w295055240,"Бендеры, Комсомольская улица, 55",Бендеры,routed,1.009,1.009,1.009,0.687,False,0.0,14.0,0.0,14.0,1,routed,1
w295055241,"Бендеры, улица Маяковского, 18",Бендеры,routed,0.942,0.9424,0.9424,0.693,False,0.0,14.0,0.0,14.0,1,routed,1
w295055242,"Бендеры, улица Маяковского, 16",Бендеры,routed,0.925,0.9257,0.9257,0.678,False,0.0,14.0,0.0,14.0,1,routed,1
w295055243,"Бендеры, улица Маяковского, 14",Бендеры,routed,0.911,0.9109,0.9109,0.663,False,0.0,14.0,0.0,14.0,1,routed,1
w295055763,"Бендеры, Садовая улица, 11",Бендеры,routed,1.003,1.0033,1.0033,0.747,False,0.0,14.0,0.0,14.0,1,routed,1
w295055766,"Бендеры, Молдавская улица, 1",Бендеры,routed,1.085,1.0846,1.0846,0.775,False,0.0,14.0,0.0,14.0,1,routed,1
w295055767,"Бендеры, Садовая улица, 9",Бендеры,routed,0.978,0.978,0.978,0.724,False,0.0,14.0,0.0,14.0,1,routed,1
w295055768,"Бендеры, Комсомольская улица, 52",Бендеры,routed,0.967,0.9669,0.9669,0.711,False,0.0,14.0,0.0,14.0,1,routed,1
w295055769,"Бендеры, Молдавская улица, 3",Бендеры,routed,1.097,1.097,1.097,0.776,False,0.0,14.0,0.0,14.0,1,routed,1
w295055771,"Бендеры, Молдавская улица, 5",Бендеры,routed,1.108,1.1084,1.1084,0.792,False,0.0,14.0,0.0,14.0,1,routed,1
w295056015,"Бендеры, Молдавская улица, 7",Бендеры,routed,1.117,1.1171,1.1171,0.787,False,0.0,14.0,0.0,14.0,1,routed,1
w295056016,"Бендеры, Молдавская улица, 9",Бендеры,routed,1.131,1.1308,1.1308,0.804,False,0.0,14.0,0.0,14.0,1,routed,1
w295056017,"Бендеры, Молдавская улица, 26",Бендеры,routed,1.145,1.1452,1.1452,0.81,False,0.0,14.0,0.0,14.0,1,routed,1
w295057154,"Бендеры, улица Маяковского, 24",Бендеры,routed,1.041,1.0408,1.0408,0.774,False,0.0,14.0,0.0,14.0,1,routed,1
w295057157,"Бендеры, улица Маяковского, 20а",Бендеры,routed,1.0,1.0004,1.0004,0.743,False,0.0,14.0,0.0,14.0,1,routed,1
w295057158,"Бендеры, улица Маяковского, 22",Бендеры,routed,1.015,1.016,1.016,0.757,False,0.0,14.0,0.0,14.0,1,routed,1
w295057164,"Бендеры, Молдавская улица, 28",Бендеры,routed,1.144,1.1444,1.1444,0.835,False,0.0,14.0,0.0,14.0,1,routed,1
w295057297,"Бендеры, улица Маяковского, 30",Бендеры,routed,1.122,1.1217,1.1217,0.85,False,0.0,14.0,0.0,14.0,1,routed,1
w295057541,"Бендеры, улица Маяковского, 17",Бендеры,routed,0.952,0.9532,0.9532,0.625,False,0.0,14.0,0.0,14.0,1,routed,1
w295072424,"Бендеры, улица Ткаченко, 88",Бендеры,routed,0.797,0.7975,0.7975,0.659,False,0.0,14.0,0.0,14.0,1,routed,1
w295072426,"Бендеры, улица Маяковского, 19",Бендеры,routed,0.932,0.932,0.932,0.64,False,0.0,14.0,0.0,14.0,1,routed,1
w295072500,"Бендеры, улица Ткаченко, 90",Бендеры,routed,0.855,0.8559,0.8559,0.675,False,0.0,14.0,0.0,14.0,1,routed,1
w295072501,"Бендеры, улица Ткаченко, 92",Бендеры,routed,0.88,0.8803,0.8803,0.692,False,0.0,14.0,0.0,14.0,1,routed,1
w295073313,"Бендеры, улица Маяковского, 23",Бендеры,routed,0.908,0.908,0.908,0.658,False,0.0,14.0,0.0,14.0,1,routed,1
w295073314,"Бендеры, улица Маяковского, 25",Бендеры,routed,0.897,0.8973,0.8973,0.675,False,0.0,14.0,0.0,14.0,1,routed,1
w295073316,"Бендеры, улица Маяковского, 27",Бендеры,routed,0.902,0.9027,0.9027,0.682,False,0.0,14.0,0.0,14.0,1,routed,1
w295073318,"Бендеры, улица Маяковского, 29",Бендеры,routed,0.927,0.9261,0.9261,0.704,False,0.0,14.0,0.0,14.0,1,routed,1
w295073319,"Бендеры, Комсомольская улица, 31",Бендеры,routed,0.993,0.9928,0.9928,0.727,False,0.0,14.0,0.0,14.0,1,routed,1
w295073320,"Бендеры, Комсомольская улица, 57",Бендеры,routed,1.058,1.0311,1.0311,0.751,False,0.0,14.0,0.0,14.0,1,routed,1
w295073322,"Бендеры, улица Маяковского, 33",Бендеры,routed,1.007,1.0073,1.0073,0.774,False,0.0,14.0,0.0,14.0,1,routed,1
w295073323,"Бендеры, улица Маяковского, 35",Бендеры,routed,1.028,1.0288,1.0288,0.788,False,0.0,14.0,0.0,14.0,1,routed,1
w295073327,"Бендеры, Комсомольская улица, 58А",Бендеры,routed,1.056,1.0559,1.0559,0.782,False,0.0,14.0,0.0,14.0,1,routed,1
w295073329,"Бендеры, улица Ткаченко, 104",Бендеры,routed,1.038,1.0379,1.0379,0.814,False,0.0,14.0,0.0,14.0,1,routed,1
w295073629,"Бендеры, улица Ткаченко, 108",Бендеры,routed,1.062,1.0623,1.0623,0.833,False,0.0,14.0,0.0,14.0,1,routed,1
w295073630,"Бендеры, улица Ткаченко, 110",Бендеры,routed,1.075,1.0747,1.0747,0.841,False,0.0,14.0,0.0,14.0,1,routed,1
w295073631,"Бендеры, улица Маяковского, 37",Бендеры,routed,1.052,1.0527,1.0527,0.815,False,0.0,14.0,0.0,14.0,1,routed,1
w295073853,"Бендеры, Молдавская улица, 39",Бендеры,routed,1.23,1.1992,1.1992,0.837,False,0.0,14.0,0.0,14.0,1,routed,1
w295073854,"Бендеры, Молдавская улица, 11",Бендеры,routed,1.21,1.2105,1.2105,0.85,False,0.0,14.0,0.0,14.0,1,routed,1
w295073856,"Бендеры, улица Ткаченко, 112",Бендеры,routed,1.087,1.0869,1.0869,0.851,False,0.0,14.0,0.0,14.0,1,routed,1
w295073857,"Бендеры, Молдавская улица, 114",Бендеры,routed,1.107,1.1707,1.1707,0.868,False,0.0,14.0,0.0,14.0,1,routed,1
w295073859,"Бендеры, Молдавская улица, 13",Бендеры,routed,1.195,1.1954,1.1954,0.862,False,0.0,14.0,0.0,14.0,1,routed,1
w295073861,"Бендеры, Молдавская улица, 41",Бендеры,routed,1.241,1.1882,1.1882,0.858,False,0.0,14.0,0.0,14.0,1,routed,1
w295074287,"Бендеры, улица Маяковского, 32",Бендеры,routed,1.147,1.1464,1.1464,0.87,False,0.0,14.0,0.0,14.0,1,routed,1
w295074288,"Бендеры, улица Маяковского, 34",Бендеры,routed,1.168,1.1685,1.1685,0.891,False,0.0,14.0,0.0,14.0,1,routed,1
w295074289,"Бендеры, улица Маяковского, 38",Бендеры,routed,1.187,1.1873,1.1873,0.909,False,0.0,14.0,0.0,14.0,1,routed,1
w295074290,"Бендеры, улица Маяковского, 40",Бендеры,routed,1.201,1.2008,1.2008,0.921,False,0.0,14.0,0.0,14.0,1,routed,1
w295074291,"Бендеры, улица Кавриаго, 49",Бендеры,routed,1.252,1.2523,1.2523,0.918,False,0.0,14.0,0.0,14.0,1,routed,1
w295074292,"Бендеры, улица Кавриаго, 47",Бендеры,routed,1.227,1.2272,1.2272,0.898,False,0.0,14.0,0.0,14.0,1,routed,1
w295074297,"Бендеры, улица Маяковского, 36",Бендеры,routed,1.175,1.1756,1.1756,0.893,False,0.0,14.0,0.0,14.0,1,routed,1
w295074768,"Бендеры, улица Ткаченко, 96",Бендеры,routed,0.942,0.9416,0.9416,0.733,False,0.0,14.0,0.0,14.0,1,routed,1
w295074769,"Бендеры, улица Ткаченко, 94",Бендеры,routed,0.923,0.9225,0.9225,0.724,False,0.0,14.0,0.0,14.0,1,routed,1
w295074771,"Бендеры, улица Ткаченко, 92А",Бендеры,routed,0.908,0.9082,0.9082,0.705,False,0.0,14.0,0.0,14.0,1,routed,1
w295074772,"Бендеры, улица Ткаченко, 98",Бендеры,routed,0.956,0.9559,0.9559,0.748,False,0.0,14.0,0.0,14.0,1,routed,1
w295075229,"Бендеры, Пивоваренный переулок, 2",Бендеры,routed,0.849,0.8489,0.8489,0.698,False,0.0,14.0,0.0,14.0,1,routed,1
w295075231,"Бендеры, улица Ткаченко, 100",Бендеры,routed,0.978,0.9782,0.9782,0.767,False,0.0,14.0,0.0,14.0,1,routed,1
w295075235,"Бендеры, Молдавская улица, 4а",Бендеры,routed,1.21,1.21,1.21,0.876,False,0.0,14.0,0.0,14.0,1,routed,1
w295075236,"Бендеры, Молдавская улица, 4",Бендеры,routed,1.19,1.1905,1.1905,0.889,False,0.0,14.0,0.0,14.0,1,routed,1
w295075238,"Бендеры, Молдавская улица, 43",Бендеры,routed,1.225,1.2036,1.2036,0.882,False,0.0,14.0,0.0,14.0,1,routed,1
w295075239,"Бендеры, улица Маяковского, 45",Бендеры,routed,1.14,1.1408,1.1408,0.889,False,0.0,14.0,0.0,14.0,1,routed,1
